list: opening C:\Programs\Steam\steamapps\common\Fable The Lost Chapters\data\lang\English\dialogue.big
list: 12134 entries
idx	type	size	id	name	friendly
196	1	169	197	Dialogue_197	Dialogue_197
197	1	336	198	Dialogue_198	Dialogue_198
198	1	211	199	Dialogue_199	Dialogue_199
199	1	262	200	Dialogue_200	Dialogue_200
200	1	177	201	Dialogue_201	Dialogue_201
201	1	241	202	Dialogue_202	Dialogue_202
202	1	194	203	Dialogue_203	Dialogue_203
203	1	204	204	Dialogue_204	Dialogue_204
204	1	357	205	Dialogue_205	Dialogue_205
205	1	638	206	Dialogue_206	Dialogue_206
206	1	392	207	Dialogue_207	Dialogue_207
207	1	212	208	Dialogue_208	Dialogue_208
208	1	268	209	Dialogue_209	Dialogue_209
209	1	197	210	Dialogue_210	Dialogue_210
210	1	410	211	Dialogue_211	Dialogue_211
211	1	266	212	Dialogue_212	Dialogue_212
212	1	443	213	Dialogue_213	Dialogue_213
213	1	144	214	Dialogue_214	Dialogue_214
214	1	495	215	Dialogue_215	Dialogue_215
215	1	502	216	Dialogue_216	Dialogue_216
216	1	562	217	Dialogue_217	Dialogue_217
217	1	368	218	Dialogue_218	Dialogue_218
218	1	185	219	Dialogue_219	Dialogue_219
219	1	339	220	Dialogue_220	Dialogue_220
220	1	164	221	Dialogue_221	Dialogue_221
221	1	392	222	Dialogue_222	Dialogue_222
222	1	420	223	Dialogue_223	Dialogue_223
223	1	560	224	Dialogue_224	Dialogue_224
224	1	146	225	Dialogue_225	Dialogue_225
225	1	718	226	Dialogue_226	Dialogue_226
226	1	202	227	Dialogue_227	Dialogue_227
227	1	370	228	Dialogue_228	Dialogue_228
228	1	309	229	Dialogue_229	Dialogue_229
229	1	338	230	Dialogue_230	Dialogue_230
230	1	450	231	Dialogue_231	Dialogue_231
231	1	375	232	Dialogue_232	Dialogue_232
232	1	300	233	Dialogue_233	Dialogue_233
233	1	444	234	Dialogue_234	Dialogue_234
234	1	172	235	Dialogue_235	Dialogue_235
235	1	208	236	Dialogue_236	Dialogue_236
236	1	214	237	Dialogue_237	Dialogue_237
237	1	244	238	Dialogue_238	Dialogue_238
238	1	300	239	Dialogue_239	Dialogue_239
239	1	307	240	Dialogue_240	Dialogue_240
240	1	246	241	Dialogue_241	Dialogue_241
241	1	117	242	Dialogue_242	Dialogue_242
242	1	286	243	Dialogue_243	Dialogue_243
243	1	245	244	Dialogue_244	Dialogue_244
244	1	700	245	Dialogue_245	Dialogue_245
245	1	373	246	Dialogue_246	Dialogue_246
246	1	367	247	Dialogue_247	Dialogue_247
247	1	188	248	Dialogue_248	Dialogue_248
248	1	228	249	Dialogue_249	Dialogue_249
249	1	222	250	Dialogue_250	Dialogue_250
250	1	277	251	Dialogue_251	Dialogue_251
251	1	160	252	Dialogue_252	Dialogue_252
252	1	232	253	Dialogue_253	Dialogue_253
253	1	142	254	Dialogue_254	Dialogue_254
254	1	145	255	Dialogue_255	Dialogue_255
255	1	739	256	Dialogue_256	Dialogue_256
256	1	457	257	Dialogue_257	Dialogue_257
257	1	304	258	Dialogue_258	Dialogue_258
258	1	197	259	Dialogue_259	Dialogue_259
259	1	336	260	Dialogue_260	Dialogue_260
260	1	252	261	Dialogue_261	Dialogue_261
261	1	473	262	Dialogue_262	Dialogue_262
262	1	235	263	Dialogue_263	Dialogue_263
263	1	342	264	Dialogue_264	Dialogue_264
264	1	192	265	Dialogue_265	Dialogue_265
265	1	379	266	Dialogue_266	Dialogue_266
266	1	707	267	Dialogue_267	Dialogue_267
267	1	192	268	Dialogue_268	Dialogue_268
268	1	168	269	Dialogue_269	Dialogue_269
269	1	269	270	Dialogue_270	Dialogue_270
270	1	219	271	Dialogue_271	Dialogue_271
271	1	257	272	Dialogue_272	Dialogue_272
272	1	337	273	Dialogue_273	Dialogue_273
273	1	143	274	Dialogue_274	Dialogue_274
274	1	142	275	Dialogue_275	Dialogue_275
275	1	321	276	Dialogue_276	Dialogue_276
276	1	103	277	Dialogue_277	Dialogue_277
277	1	631	278	Dialogue_278	Dialogue_278
278	1	199	279	Dialogue_279	Dialogue_279
279	1	182	280	Dialogue_280	Dialogue_280
280	1	219	281	Dialogue_281	Dialogue_281
281	1	297	282	Dialogue_282	Dialogue_282
282	1	127	283	Dialogue_283	Dialogue_283
283	1	494	284	Dialogue_284	Dialogue_284
284	1	180	285	Dialogue_285	Dialogue_285
285	1	292	286	Dialogue_286	Dialogue_286
286	1	191	287	Dialogue_287	Dialogue_287
287	1	203	288	Dialogue_288	Dialogue_288
288	1	601	289	Dialogue_289	Dialogue_289
289	1	297	290	Dialogue_290	Dialogue_290
290	1	445	291	Dialogue_291	Dialogue_291
291	1	271	292	Dialogue_292	Dialogue_292
292	1	259	293	Dialogue_293	Dialogue_293
293	1	189	294	Dialogue_294	Dialogue_294
294	1	460	295	Dialogue_295	Dialogue_295
295	1	212	296	Dialogue_296	Dialogue_296
296	1	369	297	Dialogue_297	Dialogue_297
297	1	420	298	Dialogue_298	Dialogue_298
298	1	302	299	Dialogue_299	Dialogue_299
299	1	271	300	Dialogue_300	Dialogue_300
300	1	318	301	Dialogue_301	Dialogue_301
301	1	317	302	Dialogue_302	Dialogue_302
302	1	281	303	Dialogue_303	Dialogue_303
303	1	358	304	Dialogue_304	Dialogue_304
304	1	340	305	Dialogue_305	Dialogue_305
305	1	242	306	Dialogue_306	Dialogue_306
306	1	246	307	Dialogue_307	Dialogue_307
307	1	206	308	Dialogue_308	Dialogue_308
308	1	232	309	Dialogue_309	Dialogue_309
309	1	296	310	Dialogue_310	Dialogue_310
310	1	164	311	Dialogue_311	Dialogue_311
311	1	236	312	Dialogue_312	Dialogue_312
312	1	189	313	Dialogue_313	Dialogue_313
313	1	237	314	Dialogue_314	Dialogue_314
314	1	248	315	Dialogue_315	Dialogue_315
315	1	263	316	Dialogue_316	Dialogue_316
316	1	230	317	Dialogue_317	Dialogue_317
317	1	388	318	Dialogue_318	Dialogue_318
318	1	440	319	Dialogue_319	Dialogue_319
319	1	287	320	Dialogue_320	Dialogue_320
320	1	207	321	Dialogue_321	Dialogue_321
321	1	316	322	Dialogue_322	Dialogue_322
322	1	206	323	Dialogue_323	Dialogue_323
323	1	248	324	Dialogue_324	Dialogue_324
324	1	220	325	Dialogue_325	Dialogue_325
325	1	141	326	Dialogue_326	Dialogue_326
326	1	199	327	Dialogue_327	Dialogue_327
327	1	308	328	Dialogue_328	Dialogue_328
328	1	239	329	Dialogue_329	Dialogue_329
329	1	341	330	Dialogue_330	Dialogue_330
330	1	282	331	Dialogue_331	Dialogue_331
331	1	217	332	Dialogue_332	Dialogue_332
332	1	313	333	Dialogue_333	Dialogue_333
333	1	181	334	Dialogue_334	Dialogue_334
334	1	141	335	Dialogue_335	Dialogue_335
335	1	112	336	Dialogue_336	Dialogue_336
336	1	265	337	Dialogue_337	Dialogue_337
337	1	251	338	Dialogue_338	Dialogue_338
338	1	204	339	Dialogue_339	Dialogue_339
339	1	268	340	Dialogue_340	Dialogue_340
340	1	186	341	Dialogue_341	Dialogue_341
341	1	148	342	Dialogue_342	Dialogue_342
342	1	203	343	Dialogue_343	Dialogue_343
343	1	248	344	Dialogue_344	Dialogue_344
344	1	219	345	Dialogue_345	Dialogue_345
345	1	202	346	Dialogue_346	Dialogue_346
346	1	217	347	Dialogue_347	Dialogue_347
347	1	222	348	Dialogue_348	Dialogue_348
348	1	272	349	Dialogue_349	Dialogue_349
349	1	205	350	Dialogue_350	Dialogue_350
350	1	299	351	Dialogue_351	Dialogue_351
351	1	222	352	Dialogue_352	Dialogue_352
352	1	212	353	Dialogue_353	Dialogue_353
353	1	257	354	Dialogue_354	Dialogue_354
354	1	321	355	Dialogue_355	Dialogue_355
355	1	183	356	Dialogue_356	Dialogue_356
356	1	390	357	Dialogue_357	Dialogue_357
357	1	201	358	Dialogue_358	Dialogue_358
358	1	348	359	Dialogue_359	Dialogue_359
359	1	295	360	Dialogue_360	Dialogue_360
360	1	209	361	Dialogue_361	Dialogue_361
361	1	477	362	Dialogue_362	Dialogue_362
362	1	269	363	Dialogue_363	Dialogue_363
363	1	282	364	Dialogue_364	Dialogue_364
364	1	231	365	Dialogue_365	Dialogue_365
365	1	262	366	Dialogue_366	Dialogue_366
366	1	328	367	Dialogue_367	Dialogue_367
367	1	413	368	Dialogue_368	Dialogue_368
368	1	264	369	Dialogue_369	Dialogue_369
369	1	378	370	Dialogue_370	Dialogue_370
370	1	294	371	Dialogue_371	Dialogue_371
371	1	251	372	Dialogue_372	Dialogue_372
372	1	580	373	Dialogue_373	Dialogue_373
373	1	433	374	Dialogue_374	Dialogue_374
374	1	408	375	Dialogue_375	Dialogue_375
375	1	404	376	Dialogue_376	Dialogue_376
376	1	315	377	Dialogue_377	Dialogue_377
377	1	207	378	Dialogue_378	Dialogue_378
378	1	307	379	Dialogue_379	Dialogue_379
379	1	226	380	Dialogue_380	Dialogue_380
380	1	222	381	Dialogue_381	Dialogue_381
381	1	385	382	Dialogue_382	Dialogue_382
382	1	252	383	Dialogue_383	Dialogue_383
383	1	306	384	Dialogue_384	Dialogue_384
384	1	307	385	Dialogue_385	Dialogue_385
385	1	191	386	Dialogue_386	Dialogue_386
386	1	408	387	Dialogue_387	Dialogue_387
387	1	326	388	Dialogue_388	Dialogue_388
388	1	188	389	Dialogue_389	Dialogue_389
389	1	238	390	Dialogue_390	Dialogue_390
390	1	285	391	Dialogue_391	Dialogue_391
391	1	258	392	Dialogue_392	Dialogue_392
392	1	111	393	Dialogue_393	Dialogue_393
393	1	487	394	Dialogue_394	Dialogue_394
394	1	90	395	Dialogue_395	Dialogue_395
395	1	477	396	Dialogue_396	Dialogue_396
396	1	167	397	Dialogue_397	Dialogue_397
397	1	871	398	Dialogue_398	Dialogue_398
398	1	330	399	Dialogue_399	Dialogue_399
399	1	193	400	Dialogue_400	Dialogue_400
400	1	240	401	Dialogue_401	Dialogue_401
401	1	124	402	Dialogue_402	Dialogue_402
402	1	225	403	Dialogue_403	Dialogue_403
403	1	132	404	Dialogue_404	Dialogue_404
404	1	949	405	Dialogue_405	Dialogue_405
405	1	186	406	Dialogue_406	Dialogue_406
406	1	358	407	Dialogue_407	Dialogue_407
407	1	684	408	Dialogue_408	Dialogue_408
408	1	769	409	Dialogue_409	Dialogue_409
409	1	405	410	Dialogue_410	Dialogue_410
410	1	304	411	Dialogue_411	Dialogue_411
411	1	457	412	Dialogue_412	Dialogue_412
412	1	302	413	Dialogue_413	Dialogue_413
413	1	244	414	Dialogue_414	Dialogue_414
414	1	138	415	Dialogue_415	Dialogue_415
415	1	371	416	Dialogue_416	Dialogue_416
416	1	386	417	Dialogue_417	Dialogue_417
417	1	347	418	Dialogue_418	Dialogue_418
418	1	642	419	Dialogue_419	Dialogue_419
419	1	641	420	Dialogue_420	Dialogue_420
420	1	362	421	Dialogue_421	Dialogue_421
421	1	340	422	Dialogue_422	Dialogue_422
422	1	277	423	Dialogue_423	Dialogue_423
423	1	456	424	Dialogue_424	Dialogue_424
424	1	575	425	Dialogue_425	Dialogue_425
425	1	280	426	Dialogue_426	Dialogue_426
426	1	614	427	Dialogue_427	Dialogue_427
427	1	272	428	Dialogue_428	Dialogue_428
428	1	376	429	Dialogue_429	Dialogue_429
429	1	345	430	Dialogue_430	Dialogue_430
430	1	273	431	Dialogue_431	Dialogue_431
431	1	247	432	Dialogue_432	Dialogue_432
432	1	251	433	Dialogue_433	Dialogue_433
433	1	239	434	Dialogue_434	Dialogue_434
434	1	140	435	Dialogue_435	Dialogue_435
435	1	279	436	Dialogue_436	Dialogue_436
436	1	264	437	Dialogue_437	Dialogue_437
437	1	602	438	Dialogue_438	Dialogue_438
438	1	258	439	Dialogue_439	Dialogue_439
439	1	420	440	Dialogue_440	Dialogue_440
440	1	609	441	Dialogue_441	Dialogue_441
441	1	345	442	Dialogue_442	Dialogue_442
442	1	396	443	Dialogue_443	Dialogue_443
443	1	459	444	Dialogue_444	Dialogue_444
444	1	563	445	Dialogue_445	Dialogue_445
445	1	139	446	Dialogue_446	Dialogue_446
446	1	222	447	Dialogue_447	Dialogue_447
447	1	397	448	Dialogue_448	Dialogue_448
448	1	183	449	Dialogue_449	Dialogue_449
449	1	483	450	Dialogue_450	Dialogue_450
450	1	226	451	Dialogue_451	Dialogue_451
451	1	212	452	Dialogue_452	Dialogue_452
452	1	302	453	Dialogue_453	Dialogue_453
453	1	383	454	Dialogue_454	Dialogue_454
454	1	576	455	Dialogue_455	Dialogue_455
455	1	353	456	Dialogue_456	Dialogue_456
456	1	115	457	Dialogue_457	Dialogue_457
457	1	319	458	Dialogue_458	Dialogue_458
458	1	252	459	Dialogue_459	Dialogue_459
459	1	540	460	Dialogue_460	Dialogue_460
460	1	318	461	Dialogue_461	Dialogue_461
461	1	423	462	Dialogue_462	Dialogue_462
462	1	601	463	Dialogue_463	Dialogue_463
463	1	673	464	Dialogue_464	Dialogue_464
464	1	652	465	Dialogue_465	Dialogue_465
465	1	678	466	Dialogue_466	Dialogue_466
466	1	778	467	Dialogue_467	Dialogue_467
467	1	648	468	Dialogue_468	Dialogue_468
468	1	462	469	Dialogue_469	Dialogue_469
469	1	248	470	Dialogue_470	Dialogue_470
470	1	243	471	Dialogue_471	Dialogue_471
471	1	171	472	Dialogue_472	Dialogue_472
472	1	241	473	Dialogue_473	Dialogue_473
473	1	171	474	Dialogue_474	Dialogue_474
474	1	339	475	Dialogue_475	Dialogue_475
475	1	292	476	Dialogue_476	Dialogue_476
476	1	203	477	Dialogue_477	Dialogue_477
477	1	342	478	Dialogue_478	Dialogue_478
478	1	529	479	Dialogue_479	Dialogue_479
479	1	260	480	Dialogue_480	Dialogue_480
480	1	392	481	Dialogue_481	Dialogue_481
481	1	222	482	Dialogue_482	Dialogue_482
482	1	355	483	Dialogue_483	Dialogue_483
483	1	333	484	Dialogue_484	Dialogue_484
484	1	460	485	Dialogue_485	Dialogue_485
485	1	197	486	Dialogue_486	Dialogue_486
486	1	510	487	Dialogue_487	Dialogue_487
487	1	298	488	Dialogue_488	Dialogue_488
488	1	337	489	Dialogue_489	Dialogue_489
489	1	582	490	Dialogue_490	Dialogue_490
490	1	430	491	Dialogue_491	Dialogue_491
491	1	365	492	Dialogue_492	Dialogue_492
492	1	254	493	Dialogue_493	Dialogue_493
493	1	276	494	Dialogue_494	Dialogue_494
494	1	397	495	Dialogue_495	Dialogue_495
495	1	346	496	Dialogue_496	Dialogue_496
496	1	334	497	Dialogue_497	Dialogue_497
497	1	401	498	Dialogue_498	Dialogue_498
498	1	189	499	Dialogue_499	Dialogue_499
499	1	446	500	Dialogue_500	Dialogue_500
500	1	499	501	Dialogue_501	Dialogue_501
501	1	442	502	Dialogue_502	Dialogue_502
502	1	292	503	Dialogue_503	Dialogue_503
503	1	434	504	Dialogue_504	Dialogue_504
504	1	471	505	Dialogue_505	Dialogue_505
505	1	404	506	Dialogue_506	Dialogue_506
506	1	416	507	Dialogue_507	Dialogue_507
507	1	110	508	Dialogue_508	Dialogue_508
508	1	749	509	Dialogue_509	Dialogue_509
509	1	456	510	Dialogue_510	Dialogue_510
510	1	690	511	Dialogue_511	Dialogue_511
511	1	515	512	Dialogue_512	Dialogue_512
512	1	346	513	Dialogue_513	Dialogue_513
513	1	297	514	Dialogue_514	Dialogue_514
514	1	523	515	Dialogue_515	Dialogue_515
515	1	553	516	Dialogue_516	Dialogue_516
516	1	412	517	Dialogue_517	Dialogue_517
517	1	414	518	Dialogue_518	Dialogue_518
518	1	565	519	Dialogue_519	Dialogue_519
519	1	649	520	Dialogue_520	Dialogue_520
520	1	388	521	Dialogue_521	Dialogue_521
521	1	450	522	Dialogue_522	Dialogue_522
522	1	251	523	Dialogue_523	Dialogue_523
523	1	217	524	Dialogue_524	Dialogue_524
524	1	135	525	Dialogue_525	Dialogue_525
525	1	134	526	Dialogue_526	Dialogue_526
526	1	348	527	Dialogue_527	Dialogue_527
527	1	172	528	Dialogue_528	Dialogue_528
528	1	148	529	Dialogue_529	Dialogue_529
529	1	322	530	Dialogue_530	Dialogue_530
530	1	479	531	Dialogue_531	Dialogue_531
531	1	241	532	Dialogue_532	Dialogue_532
532	1	133	533	Dialogue_533	Dialogue_533
533	1	180	534	Dialogue_534	Dialogue_534
534	1	213	535	Dialogue_535	Dialogue_535
535	1	443	536	Dialogue_536	Dialogue_536
536	1	248	537	Dialogue_537	Dialogue_537
537	1	446	538	Dialogue_538	Dialogue_538
538	1	233	539	Dialogue_539	Dialogue_539
539	1	550	540	Dialogue_540	Dialogue_540
540	1	389	541	Dialogue_541	Dialogue_541
541	1	282	542	Dialogue_542	Dialogue_542
542	1	295	543	Dialogue_543	Dialogue_543
543	1	270	544	Dialogue_544	Dialogue_544
544	1	423	545	Dialogue_545	Dialogue_545
545	1	245	546	Dialogue_546	Dialogue_546
546	1	308	547	Dialogue_547	Dialogue_547
547	1	268	548	Dialogue_548	Dialogue_548
548	1	819	549	Dialogue_549	Dialogue_549
549	1	332	550	Dialogue_550	Dialogue_550
550	1	291	551	Dialogue_551	Dialogue_551
551	1	471	552	Dialogue_552	Dialogue_552
552	1	89	553	Dialogue_553	Dialogue_553
553	1	616	554	Dialogue_554	Dialogue_554
554	1	228	555	Dialogue_555	Dialogue_555
555	1	218	556	Dialogue_556	Dialogue_556
556	1	495	557	Dialogue_557	Dialogue_557
557	1	764	558	Dialogue_558	Dialogue_558
558	1	488	559	Dialogue_559	Dialogue_559
559	1	171	560	Dialogue_560	Dialogue_560
560	1	328	561	Dialogue_561	Dialogue_561
561	1	362	562	Dialogue_562	Dialogue_562
562	1	483	563	Dialogue_563	Dialogue_563
563	1	271	564	Dialogue_564	Dialogue_564
564	1	453	565	Dialogue_565	Dialogue_565
565	1	323	566	Dialogue_566	Dialogue_566
566	1	598	567	Dialogue_567	Dialogue_567
567	1	538	568	Dialogue_568	Dialogue_568
568	1	276	569	Dialogue_569	Dialogue_569
569	1	325	570	Dialogue_570	Dialogue_570
570	1	317	571	Dialogue_571	Dialogue_571
571	1	205	572	Dialogue_572	Dialogue_572
572	1	496	573	Dialogue_573	Dialogue_573
573	1	389	574	Dialogue_574	Dialogue_574
574	1	696	575	Dialogue_575	Dialogue_575
575	1	744	576	Dialogue_576	Dialogue_576
576	1	383	577	Dialogue_577	Dialogue_577
