list: opening C:\Programs\Steam\steamapps\common\Fable The Lost Chapters\data\graphics\pc\textures.big
list: 6290 entries
idx	type	size	id	name	friendly
38	0	1704	39	GRAPHIC_TEMP_REACTION_ALARM2	GRAPHIC_TEMP_REACTION_ALARM2
39	0	2773	40	[\DEV\BBBPROJECTS\FABLE1_5RELEASE\FABLE\RESOURCES\ART2\MISC\EDITORGUI\HOLYSTART_24.TGA]	[\DEV\BBBPROJECTS\FABLE1_5RELEASE\FABLE\RESOURCES\ART2\MISC\EDITORGUI\HOLYSTART_24.TGA]
40	0	34320	41	[\DEV\BBBPROJECTS\FABLE1_5RELEASE\FABLE\RESOURCES\ART2\BIPEDS\TEXTURE\EYE_DIFFUSE_BROWN_24.TGA]	[\DEV\BBBPROJECTS\FABLE1_5RELEASE\FABLE\RESOURCES\ART2\BIPEDS\TEXTURE\EYE_DIFFUSE_BROWN_24.TGA]
41	0	109497	42	GRAPHIC_MAN_BASIC	GRAPHIC_MAN_BASIC
42	0	97341	43	GRAPHIC_VILLAGER_GREEN	GRAPHIC_VILLAGER_GREEN
43	0	100187	44	GRAPHIC_VILLAGER_RED	GRAPHIC_VILLAGER_RED
44	0	110963	45	GRAPHIC_HERO_FACE	GRAPHIC_HERO_FACE
45	0	89726	46	GRAPHIC_HERO_MOUSTACHE	GRAPHIC_HERO_MOUSTACHE
46	0	41389	47	HERO_ARMOUR_BOOTS_NEUTRAL	HERO_ARMOUR_BOOTS_NEUTRAL
47	0	156929	48	HERO_ARMOUR_TROUSERS_NEUTRAL	HERO_ARMOUR_TROUSERS_NEUTRAL
48	0	160546	49	HERO_ARMOUR_SHIRT_NEUTRAL	HERO_ARMOUR_SHIRT_NEUTRAL
49	0	40183	50	HERO_ARMOUR_GLOVES_NEUTRAL	HERO_ARMOUR_GLOVES_NEUTRAL
50	0	161831	51	HERO_ARMOUR_SHOULDER_PAD_NEUTRAL	HERO_ARMOUR_SHOULDER_PAD_NEUTRAL
51	0	42207	52	HERO_ARMOUR_BOOTS_GOOD	HERO_ARMOUR_BOOTS_GOOD
52	0	159763	53	HERO_ARMOUR_TROUSERS_GOOD	HERO_ARMOUR_TROUSERS_GOOD
53	0	164031	54	HERO_ARMOUR_SHIRT_GOOD	HERO_ARMOUR_SHIRT_GOOD
54	0	40794	55	HERO_ARMOUR_GLOVES_GOOD	HERO_ARMOUR_GLOVES_GOOD
55	0	164008	56	HERO_ARMOUR_SHOULDER_PAD_GOOD	HERO_ARMOUR_SHOULDER_PAD_GOOD
56	0	33396	57	HERO_ARMOUR_BOOTS_EVIL	HERO_ARMOUR_BOOTS_EVIL
57	0	128009	58	HERO_ARMOUR_TROUSERS_EVIL	HERO_ARMOUR_TROUSERS_EVIL
58	0	128200	59	HERO_ARMOUR_SHIRT_EVIL	HERO_ARMOUR_SHIRT_EVIL
59	0	30373	60	HERO_ARMOUR_GLOVES_EVIL	HERO_ARMOUR_GLOVES_EVIL
60	0	121406	61	HERO_ARMOUR_SHOULDER_PAD_EVIL	HERO_ARMOUR_SHOULDER_PAD_EVIL
61	0	33679	62	[\DEV\BBBPROJECTS\FABLE1_5RELEASE\FABLE\RESOURCES\ART2\HERO\TEXTURE\GLOVES_FOLDED_STEALTH_24.TGA]	[\DEV\BBBPROJECTS\FABLE1_5RELEASE\FABLE\RESOURCES\ART2\HERO\TEXTURE\GLOVES_FOLDED_STEALTH_24.TGA]
62	0	120483	63	[\DEV\BBBPROJECTS\FABLE1_5RELEASE\FABLE\RESOURCES\ART2\HERO\TEXTURE\SHIRT_FOLDED_STEALTH_24.TGA]	[\DEV\BBBPROJECTS\FABLE1_5RELEASE\FABLE\RESOURCES\ART2\HERO\TEXTURE\SHIRT_FOLDED_STEALTH_24.TGA]
63	0	39320	64	[\DEV\BBBPROJECTS\FABLE1_5RELEASE\FABLE\RESOURCES\ART2\BIPEDS\TEXTURE\CHICKEN_01_24.TGA]	[\DEV\BBBPROJECTS\FABLE1_5RELEASE\FABLE\RESOURCES\ART2\BIPEDS\TEXTURE\CHICKEN_01_24.TGA]
64	0	2282	65	GRAPHIC_CREATURE_CHICKEN_FEATHER	GRAPHIC_CREATURE_CHICKEN_FEATHER
65	0	976	66	[\DEV\BBBPROJECTS\FABLE1_5RELEASE\FABLE\RESOURCES\ART2\BIPEDS\TEXTURE\CHICKEN_WATTLE_01_32.TGA]	[\DEV\BBBPROJECTS\FABLE1_5RELEASE\FABLE\RESOURCES\ART2\BIPEDS\TEXTURE\CHICKEN_WATTLE_01_32.TGA]
66	0	38735	67	[\DEV\BBBPROJECTS\FABLE1_5RELEASE\FABLE\RESOURCES\ART2\BIPEDS\TEXTURE\BANDIT_SWORDS_24.TGA]	[\DEV\BBBPROJECTS\FABLE1_5RELEASE\FABLE\RESOURCES\ART2\BIPEDS\TEXTURE\BANDIT_SWORDS_24.TGA]
67	0	130879	68	TEXTURE_BANDIT_A_FACE_SKIN_1	TEXTURE_BANDIT_A_FACE_SKIN_1
68	0	139587	69	TEXTURE_BANDIT_A_FACE_SKIN_2	TEXTURE_BANDIT_A_FACE_SKIN_2
69	0	133814	70	TEXTURE_BANDIT_A_LEGS_SKIN_1	TEXTURE_BANDIT_A_LEGS_SKIN_1
70	0	132812	71	TEXTURE_BANDIT_A_LEGS_SKIN_2	TEXTURE_BANDIT_A_LEGS_SKIN_2
71	0	39801	72	TEXTURE_BANDIT_A_TORSO_SHIRT_1	TEXTURE_BANDIT_A_TORSO_SHIRT_1
72	0	39708	73	TEXTURE_BANDIT_A_TORSO_SHIRT_2	TEXTURE_BANDIT_A_TORSO_SHIRT_2
73	0	132800	74	TEXTURE_BANDIT_A_TORSO_SKIN_1	TEXTURE_BANDIT_A_TORSO_SKIN_1
74	0	136790	75	TEXTURE_BANDIT_A_TORSO_SKIN_2	TEXTURE_BANDIT_A_TORSO_SKIN_2
75	0	124936	76	TEXTURE_BANDIT_B_FACE_SKIN_1	TEXTURE_BANDIT_B_FACE_SKIN_1
76	0	143576	77	TEXTURE_BANDIT_B_FACE_SKIN_2	TEXTURE_BANDIT_B_FACE_SKIN_2
77	0	37060	78	TEXTURE_BANDIT_B_TORSO_SKIN_1	TEXTURE_BANDIT_B_TORSO_SKIN_1
78	0	37611	79	TEXTURE_BANDIT_B_TORSO_SKIN_2	TEXTURE_BANDIT_B_TORSO_SKIN_2
79	0	146312	80	TEXTURE_BANDIT_B_LEGS_SKIN_1	TEXTURE_BANDIT_B_LEGS_SKIN_1
80	0	146845	81	TEXTURE_BANDIT_B_LEGS_SKIN_2	TEXTURE_BANDIT_B_LEGS_SKIN_2
81	0	134213	82	TEXTURE_BANDIT_B_TORSO_SHIRT_1	TEXTURE_BANDIT_B_TORSO_SHIRT_1
82	0	131029	83	TEXTURE_BANDIT_B_TORSO_SHIRT_2	TEXTURE_BANDIT_B_TORSO_SHIRT_2
83	0	137030	84	TEXTURE_BANDIT_C_FACE_SKIN_1	TEXTURE_BANDIT_C_FACE_SKIN_1
84	0	142954	85	TEXTURE_BANDIT_C_FACE_SKIN_2	TEXTURE_BANDIT_C_FACE_SKIN_2
85	0	149304	86	TEXTURE_BANDIT_C_LEGS_SKIN_1	TEXTURE_BANDIT_C_LEGS_SKIN_1
86	0	147913	87	TEXTURE_BANDIT_C_LEGS_SKIN_2	TEXTURE_BANDIT_C_LEGS_SKIN_2
87	0	139676	88	TEXTURE_BANDIT_C_TORSO_SHIRT_1	TEXTURE_BANDIT_C_TORSO_SHIRT_1
88	0	143540	89	TEXTURE_BANDIT_C_TORSO_SHIRT_2	TEXTURE_BANDIT_C_TORSO_SHIRT_2
89	0	34758	90	TEXTURE_BANDIT_C_TORSO_SKIN_1	TEXTURE_BANDIT_C_TORSO_SKIN_1
90	0	34899	91	TEXTURE_BANDIT_C_TORSO_SKIN_2	TEXTURE_BANDIT_C_TORSO_SKIN_2
91	0	59875	92	TEXTURE_BANDIT_C_HAIR_ALPHA_1	TEXTURE_BANDIT_C_HAIR_ALPHA_1
92	0	59120	93	TEXTURE_BANDIT_C_HAIR_ALPHA_2	TEXTURE_BANDIT_C_HAIR_ALPHA_2
93	0	148131	94	TEXTURE_BANDIT_D_FACE_SKIN_1	TEXTURE_BANDIT_D_FACE_SKIN_1
94	0	152490	95	TEXTURE_BANDIT_D_FACE_SKIN_2	TEXTURE_BANDIT_D_FACE_SKIN_2
95	0	146493	96	TEXTURE_BANDIT_D_LEGS_SKIN_1	TEXTURE_BANDIT_D_LEGS_SKIN_1
96	0	145788	97	TEXTURE_BANDIT_D_LEGS_SKIN_2	TEXTURE_BANDIT_D_LEGS_SKIN_2
97	0	148957	98	TEXTURE_BANDIT_D_TORSO_SHIRT_1	TEXTURE_BANDIT_D_TORSO_SHIRT_1
98	0	146744	99	TEXTURE_BANDIT_D_TORSO_SHIRT_2	TEXTURE_BANDIT_D_TORSO_SHIRT_2
99	0	138506	100	TEXTURE_BANDIT_D_TORSO_SKIN_1	TEXTURE_BANDIT_D_TORSO_SKIN_1
100	0	136717	101	TEXTURE_BANDIT_D_TORSO_SKIN_2	TEXTURE_BANDIT_D_TORSO_SKIN_2
101	0	63954	102	TEXTURE_BANDIT_D_HAIR_ALPHA_1	TEXTURE_BANDIT_D_HAIR_ALPHA_1
102	0	63831	103	TEXTURE_BANDIT_D_HAIR_ALPHA_2	TEXTURE_BANDIT_D_HAIR_ALPHA_2
103	0	145269	104	TEXTURE_BS_MALE_A_FACE_1	TEXTURE_BS_MALE_A_FACE_1
104	0	240193	105	TEXTURE_BS_MALE_A_HAIR_1	TEXTURE_BS_MALE_A_HAIR_1
105	0	147626	106	TEXTURE_BS_MALE_B_FACE_1	TEXTURE_BS_MALE_B_FACE_1
106	0	153018	107	TEXTURE_BS_MALE_B_FACE_2	TEXTURE_BS_MALE_B_FACE_2
107	0	246376	108	TEXTURE_BS_MALE_B_HAIR_1	TEXTURE_BS_MALE_B_HAIR_1
108	0	242059	109	TEXTURE_BS_MALE_B_HAIR_2	TEXTURE_BS_MALE_B_HAIR_2
109	0	148407	110	TEXTURE_BS_MALE_B_LEGS_1	TEXTURE_BS_MALE_B_LEGS_1
110	0	145514	111	TEXTURE_BS_MALE_B_LEGS_2	TEXTURE_BS_MALE_B_LEGS_2
111	0	148625	112	TEXTURE_BS_MALE_B_LEGS_3	TEXTURE_BS_MALE_B_LEGS_3
112	0	136529	113	TEXTURE_BS_MALE_B_TORSO_1	TEXTURE_BS_MALE_B_TORSO_1
113	0	136952	114	TEXTURE_BS_MALE_B_TORSO_2	TEXTURE_BS_MALE_B_TORSO_2
114	0	138018	115	TEXTURE_BS_MALE_B_TORSO_3	TEXTURE_BS_MALE_B_TORSO_3
115	0	151619	116	TEXTURE_BS_MALE_C_FACE_1	TEXTURE_BS_MALE_C_FACE_1
116	0	225578	117	TEXTURE_BS_MALE_C_HAIR_1	TEXTURE_BS_MALE_C_HAIR_1
117	0	147434	118	TEXTURE_BS_MALE_C_LEGS_1	TEXTURE_BS_MALE_C_LEGS_1
118	0	147803	119	TEXTURE_BS_MALE_C_LEGS_2	TEXTURE_BS_MALE_C_LEGS_2
119	0	147258	120	TEXTURE_BS_MALE_C_LEGS_3	TEXTURE_BS_MALE_C_LEGS_3
120	0	140291	121	TEXTURE_BS_MALE_C_TORSO_1	TEXTURE_BS_MALE_C_TORSO_1
121	0	143462	122	TEXTURE_BS_MALE_C_TORSO_2	TEXTURE_BS_MALE_C_TORSO_2
122	0	140512	123	TEXTURE_BS_MALE_C_TORSO_3	TEXTURE_BS_MALE_C_TORSO_3
123	0	151152	124	TEXTURE_BS_MALE_D_FACE_1	TEXTURE_BS_MALE_D_FACE_1
124	0	237634	125	TEXTURE_BS_MALE_D_HAIR_1	TEXTURE_BS_MALE_D_HAIR_1
125	0	149983	126	TEXTURE_BS_MALE_E_FACE_1	TEXTURE_BS_MALE_E_FACE_1
126	0	133507	127	TEXTURE_BS_MALE_LIGHT_LEGS_1	TEXTURE_BS_MALE_LIGHT_LEGS_1
127	0	122831	128	TEXTURE_BS_MALE_LIGHT_TORSO_1	TEXTURE_BS_MALE_LIGHT_TORSO_1
128	0	134307	129	TEXTURE_BS_MALE_MID_LEGS_1	TEXTURE_BS_MALE_MID_LEGS_1
129	0	123146	130	TEXTURE_BS_MALE_MID_TORSO_1	TEXTURE_BS_MALE_MID_TORSO_1
130	0	132055	131	TEXTURE_BS_MALE_DARK_LEGS_1	TEXTURE_BS_MALE_DARK_LEGS_1
131	0	122933	132	TEXTURE_BS_MALE_DARK_TORSO_1	TEXTURE_BS_MALE_DARK_TORSO_1
132	0	201184	133	TEXTURE_VILLAGER_MAN_D_HAIR_1	TEXTURE_VILLAGER_MAN_D_HAIR_1
133	0	209203	134	TEXTURE_VILLAGER_MAN_C_HAIR_1	TEXTURE_VILLAGER_MAN_C_HAIR_1
134	0	216059	135	TEXTURE_VILLAGER_MAN_B_HAIR_1	TEXTURE_VILLAGER_MAN_B_HAIR_1
135	0	227310	136	TEXTURE_VILLAGER_MAN_F_HAIR_1	TEXTURE_VILLAGER_MAN_F_HAIR_1
136	0	117253	137	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_1	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_1
137	0	118710	138	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_2	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_2
138	0	119188	139	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_3	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_3
139	0	118427	140	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_4	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_4
140	0	118742	141	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_5	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_5
141	0	118740	142	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_6	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_6
142	0	117677	143	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_7	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_7
143	0	117741	144	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_8	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_8
144	0	131758	145	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_9	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_9
145	0	132978	146	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_10	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_10
146	0	133524	147	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_11	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_11
147	0	132616	148	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_12	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_12
148	0	132233	149	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_13	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_13
149	0	132922	150	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_14	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_14
150	0	132865	151	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_15	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_15
151	0	132133	152	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_16	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_16
152	0	125873	153	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_17	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_17
153	0	124477	154	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_18	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_18
154	0	121847	155	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_19	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_MEDIUM_19
155	0	119601	156	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_1	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_1
156	0	120624	157	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_2	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_2
157	0	121112	158	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_3	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_3
158	0	120437	159	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_4	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_4
159	0	120745	160	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_5	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_5
160	0	120715	161	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_6	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_6
161	0	119805	162	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_7	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_7
162	0	119894	163	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_8	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_8
163	0	132164	164	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_9	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_9
164	0	133174	165	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_10	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_10
165	0	133726	166	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_11	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_11
166	0	132939	167	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_12	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_12
167	0	133303	168	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_13	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_13
168	0	133225	169	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_14	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_14
169	0	132555	170	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_15	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_15
170	0	133284	171	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_16	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_LIGHT_16
171	0	118801	172	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_1	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_1
172	0	119824	173	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_2	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_2
173	0	120285	174	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_3	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_3
174	0	119562	175	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_4	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_4
175	0	119838	176	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_5	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_5
176	0	119761	177	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_6	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_6
177	0	119033	178	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_7	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_7
178	0	119155	179	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_8	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_8
179	0	129050	180	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_9	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_9
180	0	130111	181	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_10	TEXTURE_VILLAGER_MAN_ANY_FACE_SKIN_DARK_10
