address	class	file	action	baseline	new_status	behaviour	reason
008991a0	CGameScriptInterface	CGameScriptInterface_IsHeroRenownLevelFull_008991a0.cpp	skip				NOT_GENUINE
00899220	CGameScriptInterface	CGameScriptInterface_IncreaseHeroRenownLevel_00899220.cpp	skip				NOT_GENUINE
00899290	CGameScriptInterface	CGameScriptInterface_GetHeroStatLevel_00899290.cpp	skip				NOT_GENUINE
00899310	CGameScriptInterface	CGameScriptInterface_GetHeroStatMax_00899310.cpp	skip				NOT_GENUINE
00899390	CGameScriptInterface	CGameScriptInterface_GetHeroStrengthLevel_00899390.cpp	skip				NOT_GENUINE
00899400	CGameScriptInterface	CGameScriptInterface_GetHeroSkillLevel_00899400.cpp	skip				NOT_GENUINE
00899470	CGameScriptInterface	CGameScriptInterface_GetHeroWillLevel_00899470.cpp	skip				NOT_GENUINE
008994e0	CGameScriptInterface	CGameScriptInterface_SetHeroAge_008994e0.cpp	skip				NOT_GENUINE
00899560	CGameScriptInterface	CGameScriptInterface_GetHeroAge_00899560.cpp	skip				NOT_GENUINE
008995d0	CGameScriptInterface	CGameScriptInterface_SetHeroAsTeenager_008995d0.cpp	skip				NOT_GENUINE
00899680	CGameScriptInterface	CGameScriptInterface_SetHeroAsApprentice_00899680.cpp	skip				NOT_GENUINE
00899700	CGameScriptInterface	CGameScriptInterface_GetDistanceHeroCanBeHeardFrom_00899700.cpp	skip				NOT_GENUINE
00899770	CGameScriptInterface	CGameScriptInterface_GetHeroRoughExperienceLevel_00899770.cpp	skip				NOT_GENUINE
008997e0	CGameScriptInterface	CGameScriptInterface_GetHeroExperienceAvailableToSpend_008997e0.cpp	skip				NOT_GENUINE
00899850	CGameScriptInterface	CGameScriptInterface_GetHeroFatness_00899850.cpp	skip				NOT_GENUINE
008998c0	CGameScriptInterface	CGameScriptInterface_GetHeroScariness_008998c0.cpp	skip				NOT_GENUINE
00899930	CGameScriptInterface	CGameScriptInterface_GetHeroAttractiveness_00899930.cpp	skip				NOT_GENUINE
008999a0	CGameScriptInterface	CGameScriptInterface_GetHeroWillEnergyLevel_008999a0.cpp	skip				NOT_GENUINE
00899a10	CGameScriptInterface	CGameScriptInterface_SetHeroWillEnergyLevel_00899a10.cpp	skip				NOT_GENUINE
00899a90	CGameScriptInterface	CGameScriptInterface_SetHeroWillEnergyAsAbleToRefill_00899a90.cpp	skip				NOT_GENUINE
00899b10	CGameScriptInterface	CGameScriptInterface_IsPlayerZTargetingThing_00899b10.cpp	skip				NOT_GENUINE
00899ba0	CGameScriptInterface	CGameScriptInterface_IsPlayerCreatureBlocking_00899ba0.cpp	skip				NO_THIS_STRUCT
00899c10	CGameScriptInterface	CGameScriptInterface_IsPlayerCreatureReadyToFireProjectileWeapon_00899c10.cpp	skip				NO_THIS_STRUCT
00899c90	CGameScriptInterface	CGameScriptInterface_GetPlayerCreatureCombatMultiplier_00899c90.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
00899cf0	CGameScriptInterface	CGameScriptInterface_GetPlayerCreatureCombatMultiplierRunningNumHits_00899cf0.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
00899d50	CGameScriptInterface	CGameScriptInterface_ResetPlayerCreatureCombatMultiplier_00899d50.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
00899db0	CGameScriptInterface	CGameScriptInterface_IsPlayerCreatureFlourishEnabled_00899db0.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
00899e10	CGameScriptInterface	CGameScriptInterface_SetPlayerCreatureOnlyTarget_00899e10.cpp	skip				NOT_GENUINE
00899e90	CGameScriptInterface	CGameScriptInterface_ResetPlayerCreatureOnlyTarget_00899e90.cpp	skip				NOT_GENUINE
00899ef0	CGameScriptInterface	CGameScriptInterface_GiveHeroMorality_00899ef0.cpp	skip				NOT_GENUINE
00899f90	CGameScriptInterface	CGameScriptInterface_GetHeroMorality_00899f90.cpp	skip				NOT_GENUINE
0089a000	CGameScriptInterface	CGameScriptInterface_GetHeroMoralityCategory_0089a000.cpp	skip				NOT_GENUINE
0089a070	CGameScriptInterface	CGameScriptInterface_ChangeHeroMoralityDueToTheft_0089a070.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
0089a0e0	CGameScriptInterface	CGameScriptInterface_ChangeHeroMoralityDueToPicklock_0089a0e0.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
0089a150	CGameScriptInterface	CGameScriptInterface_GetHeroWillEnergy_0089a150.cpp	skip				NOT_GENUINE
0089a1b0	CGameScriptInterface	CGameScriptInterface_GetHeroWillEnergyMax_0089a1b0.cpp	skip				NOT_GENUINE
0089a210	CGameScriptInterface	CGameScriptInterface_GetHeroWillEnergyPercentage_0089a210.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
0089a270	CGameScriptInterface	CGameScriptInterface_SetThingAsKilled_0089a270.cpp	skip				VTABLE_TYPED(vt)
0089a2d0	CGameScriptInterface	CGameScriptInterface_IsEntityPickLockable_0089a2d0.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED
0089a330	CGameScriptInterface	CGameScriptInterface_IsEntityStealable_0089a330.cpp	skip				NOT_GENUINE
0089a390	CGameScriptInterface	CGameScriptInterface_EntitySetAsPickLocked_0089a390.cpp	skip				NOT_GENUINE
0089a490	CGameScriptInterface	CGameScriptInterface_GetHeroTargetedThing_0089a490.cpp	skip				NOT_GENUINE
0089a510	CGameScriptInterface	CGameScriptInterface_GetNearestWithScriptName_0089a510.cpp	skip				NOT_GENUINE
0089a6e0	CGameScriptInterface	CGameScriptInterface_GetFurthestWithScriptName_0089a6e0.cpp	skip				NOT_GENUINE
0089ac10	CGameScriptInterface	CGameScriptInterface_MsgOnLevelLoaded_0089ac10.cpp	skip				NOT_GENUINE
0089ad90	CGameScriptInterface	CGameScriptInterface_IsQuestStartScreenActive_0089ad90.cpp	skip				NOT_GENUINE
0089aff0	CGameScriptInterface	CGameScriptInterface_EntitySetCombatAbility_0089aff0.cpp	skip				NOT_GENUINE
0089b0b0	CGameScriptInterface	CGameScriptInterface_EntityResetAsPureAINarrator_0089b0b0.cpp	skip				NOT_GENUINE
0089b330	CGameScriptInterface	CGameScriptInterface_IsHeroNaked_0089b330.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
0089b390	CGameScriptInterface	CGameScriptInterface_RemoveHeroClothing_0089b390.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
0089b4d0	CGameScriptInterface	CGameScriptInterface_RemoveHeroHairstyle_0089b4d0.cpp	skip				NOT_GENUINE
0089c4c0	CGameScriptInterface	CGameScriptInterface_EntityClearPersonalityOverride_0089c4c0.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
0089c8a0	CGameScriptInterface	CGameScriptInterface_IsDeedWitnessed_0089c8a0.cpp	skip				NO_THIS_STRUCT
0089cd10	CGameScriptInterface	CGameScriptInterface_CanThingBeSeenByOtherThing_0089cd10.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
0089cd30	CGameScriptInterface	CGameScriptInterface_CanThingBeNearlySeenByOtherThing_0089cd30.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
0089cd50	CGameScriptInterface	CGameScriptInterface_CanThingBe_Smelled_ByOtherThing_0089cd50.cpp	skip				NO_STRUCT
0089d7c0	CGameScriptInterface	CGameScriptInterface_SetAbilityAvailability_0089d7c0.cpp	skip				NOT_GENUINE
0089d8b0	CGameScriptInterface	CGameScriptInterface_EntityForceToLookAtCamera_0089d8b0.cpp	skip				NOT_GENUINE
0089df70	CGameScriptInterface	CGameScriptInterface_EntityGetShotStrikePos_0089df70.cpp	skip				NOT_GENUINE
0089dff0	CGameScriptInterface	CGameScriptInterface_EntitySetAlwaysBlockAttacksFromThing_0089dff0.cpp	skip				NO_THIS_STRUCT
0089e4c0	CGameScriptInterface	CGameScriptInterface_AddScreenTitleMessage_0089e4c0.cpp	skip				NO_THIS_STRUCT
0089ec60	CGameScriptInterface	CGameScriptInterface_CreatureGeneratorAddTriggerer_0089ec60.cpp	skip				NO_THIS_STRUCT
0089ecc0	CGameScriptInterface	CGameScriptInterface_CreatureGeneratorRemoveTriggerer_0089ecc0.cpp	skip				NO_THIS_STRUCT
008a0e80	CGameScriptInterface	CGameScriptInterface_IsThingABed_008a0e80.cpp	skip				VTABLE_TYPED(vt)
008a0eb0	CGameScriptInterface	CGameScriptInterface_IsThingAChest_008a0eb0.cpp	skip				SUSPECT_FILE
008a0ee0	CGameScriptInterface	CGameScriptInterface_IsThingADoor_008a0ee0.cpp	skip				VTABLE_TYPED(vt)
008a0f10	CGameScriptInterface	CGameScriptInterface_IsThingSmashable_008a0f10.cpp	skip				VTABLE_TYPED(vt)
008a0f40	CGameScriptInterface	CGameScriptInterface_IsThingSearchable_008a0f40.cpp	skip				VTABLE_TYPED(vt)
008a0fd0	CGameScriptInterface	CGameScriptInterface_SetReadableObjectTextTag_008a0fd0.cpp	skip				NOT_GENUINE
008a12a0	CGameScriptInterface	CGameScriptInterface_GetNumHousesOwned_008a12a0.cpp	skip				SUSPECT_FILE
008a1300	CGameScriptInterface	CGameScriptInterface_StartSneaking_008a1300.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
008a1590	CGameScriptInterface	CGameScriptInterface_GetBestTimePairs_008a1590.cpp	skip				NOT_GENUINE
008a15f0	CGameScriptInterface	CGameScriptInterface_GetBestTimeSorting_008a15f0.cpp	skip				NOT_GENUINE
008a17d0	CGameScriptInterface	CGameScriptInterface_GetBestTimeGuessTheAddition_008a17d0.cpp	skip				NOT_GENUINE
008a1c50	CGameScriptInterface	CGameScriptInterface_RepopulateVillage_008a1c50.cpp	skip				NOT_GENUINE
008a78e0	CGameScriptInterface	CGameScriptInterface_ClearActiveGossipCategories_008a78e0.cpp	skip				NO_THIS_STRUCT
008a7930	CGameScriptInterface	CGameScriptInterface_ClearIsGossipForPlayer_008a7930.cpp	skip				NO_THIS_STRUCT
008a7ec0	CGameScriptInterface	CGameScriptInterface_EntitySetThingAsAllyOfThing_008a7ec0.cpp	skip				NO_STRUCT
008a86c0	CGameScriptInterface	CGameScriptInterface_GetAllCreaturesInAreaWithScriptName_008a86c0.cpp	skip				NOT_GENUINE
008a89d0	CGameScriptInterface	CGameScriptInterface_GetAllCreaturesExcludingHero_008a89d0.cpp	skip				NOT_GENUINE
008a8e40	CGameScriptInterface	CGameScriptInterface_EntityDecapitate_008a8e40.cpp	skip				NOT_GENUINE
008a8eb0	CGameScriptInterface	CGameScriptInterface_EntitySetAttackThingImmediately_008a8eb0.cpp	skip				NOT_GENUINE
008a9320	CGameScriptInterface	CGameScriptInterface_EntityCastForcePush_008a9320.cpp	skip				NO_THIS_STRUCT
008a9610	CGameScriptInterface	CGameScriptInterface_SetThingAsConscious_008a9610.cpp	skip				NOT_GENUINE
008a96c0	CGameScriptInterface	CGameScriptInterface_SetCategoryActivity_008a96c0.cpp	skip				NO_THIS_STRUCT
008a9720	CGameScriptInterface	CGameScriptInterface_SetActiveGossipCategories_008a9720.cpp	skip				NO_THIS_STRUCT
008a9c40	CGameScriptInterface	CGameScriptInterface_GetAllThingsWithDefNameByDistanceFrom_008a9c40.cpp	skip				NOT_GENUINE
008a9db0	CGameScriptInterface	CGameScriptInterface_AddRumourCategory_008a9db0.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
008a9dd0	CGameScriptInterface	global_AddNewRumourToCategory_008a9dd0.cpp	skip				NO_STRUCT
008a9e00	CGameScriptInterface	CGameScriptInterface_RemoveRumourCategory_008a9e00.cpp	skip				NO_THIS_STRUCT
008a9e30	CGameScriptInterface	global_AddGossipVillage_008a9e30.cpp	skip				NO_THIS_STRUCT
008a9fc0	CGameScriptInterface	CGameScriptInterface_GetGossipSize_008a9fc0.cpp	skip				NO_THIS_STRUCT
008aa050	CGameScriptInterface	CGameScriptInterface_RemoveGossip_008aa050.cpp	skip				NO_THIS_STRUCT
008aa220	CGameScriptInterface	CGameScriptInterface_GetGossipVillagesSize_008aa220.cpp	skip				NO_THIS_STRUCT
008aa270	CGameScriptInterface	CGameScriptInterface_ClearGossipVillages_008aa270.cpp	skip				NO_THIS_STRUCT
008aa2b0	CGameScriptInterface	CGameScriptInterface_RemoveGossipVillages_008aa2b0.cpp	skip				NO_THIS_STRUCT
008aa480	CGameScriptInterface	CGameScriptInterface_GetGossipFactionsSize_008aa480.cpp	skip				NO_THIS_STRUCT
008aa4d0	CGameScriptInterface	CGameScriptInterface_ClearGossipFactions_008aa4d0.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
008aa510	CGameScriptInterface	CGameScriptInterface_RemoveGossipFactions_008aa510.cpp	skip				NO_THIS_STRUCT
004374b0	CPlayerGui	CPlayerGui_Open_004374b0.cpp	skip				NOT_GENUINE
00437500	CPlayerGui	CPlayerGui_UpdateTimer_00437500.cpp	skip				NO_STRUCT
00437580	CPlayerGui	CPlayerGui_SetSpecialAbilityButtonsAsDisplaying_00437580.cpp	skip				NOT_GENUINE
004375f0	CPlayerGui	CPlayerGui_SetVWindowForDeprecatedDrawInterface_004375f0.cpp	skip				NOT_GENUINE
00437670	CPlayerGui	CPlayerGui_DrawScreenFade_00437670.cpp	skip				NOT_GENUINE
00437940	CPlayerGui	ConsvalstdallocatorstdpairEHeroMorphTypeCParticleMorphsCEntrystdpairEHeroMorphTy_CEntryconst_00437940.cpp	skip				NO_STRUCT
00437950	CPlayerGui	CPlayerGui_OnHeroHit_00437950.cpp	skip				NOT_GENUINE
004379f0	CPlayerGui	CPlayerGui_HideScreenshotMessage_004379f0.cpp	skip				NO_EXACT_MAP(+0x248 sub)
004382e0	CPlayerGui	CPlayerGui_SetButtonAlpha_004382e0.cpp	skip				NOT_GENUINE
00438400	CPlayerGui	CPlayerGui_Close_00438400.cpp	skip				NOT_GENUINE
004fb280	CWorldMap	DrawGetFrame_DrawGetFrameCWorldMapUBEJXZ_004fb280.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED
004fb290	CWorldMap	CWorldMap_DrawFindLastUnblockedGroundPositionAndReportColl_004fb290.cpp	skip				NOT_GENUINE
004fb2a0	CWorldMap	CWorldMap_DrawFindLastUnblockedThemePositionAndReportColli_004fb2a0.cpp	skip				NOT_GENUINE
004fb2b0	CWorldMap	CWorldMap_DrawGetDimensions_004fb2b0.cpp	skip				NO_THIS_STRUCT
004fb2d0	CWorldMap	CWorldMap_DrawGetGranularity_004fb2d0.cpp	skip				NO_STRUCT
004fb2e0	CWorldMap	CWorldMap_IsMapChangeable_004fb2e0.cpp	skip				VIRTUAL_THIS
004fb2f0	CWorldMap	CWorldMap_IsPosChangeable_004fb2f0.cpp	skip				NOT_GENUINE
004fc130	CWorldMap	CWorldMap_GetMapAtCWorldMapUAEAAVCMapABVC2DCoordIZ_004fc130.cpp	skip				VIRTUAL_THIS
004fc150	CWorldMap	CWorldMap_PeekMapAtCWorldMapUBEABVCMapABVC2DCoordIZ_004fc150.cpp	skip				VIRTUAL_THIS
004fc180	CWorldMap	CWorldMap_GetRegion_004fc180.cpp	skip				NO_EXACT_MAP(+0x2c f2c)
004fc690	CWorldMap	CWorldMap_GetMapPos_004fc690.cpp	skip				NO_EXACT_MAP(+0x0 f0 vptr)
004fcbb0	CWorldMap	CWorldMap_ActivateTopology_004fcbb0.cpp	skip				NO_EXACT_MAP(+0x20 f20)
004fd000	CWorldMap	CWorldMap_IsMapLoadedOnPlayerProximity_004fd000.cpp	skip				NO_EXACT_MAP(+0x20 f20)
004ff8a0	CWorldMap	ForceUnload_ForceUnloadCWorldMapUAEXJZ_004ff8a0.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED
004ff900	CWorldMap	CWorldMap_RegisterScriptedMapBrush_004ff900.cpp	skip				NO_EXACT_MAP(+0x14 sub)
005063d0	CWorldMap	CWorldMap_ForceLoad_005063d0.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
0051cdd0	CWorldMap	CWorldMap_GetGranularity_0051cdd0.cpp	skip				NO_STRUCT
0051cde0	CWorldMap	CWorldMap_GetDimensions_0051cde0.cpp	skip				SUSPECT_FILE
0051ce00	CWorldMap	CWorldMap_IsMapUsed_0051ce00.cpp	skip				NO_EXACT_MAP(+0x20 maps)
0051ce20	CWorldMap	CWorldMap_GetMap_0051ce20.cpp	skip				NO_EXACT_MAP(+0x20 m_maps)
0051ce40	CWorldMap	CWorldMap_PeekMap_0051ce40.cpp	skip				NO_EXACT_MAP(+0x20 entries)
0063a970	CWorldMap	CWorldMap_SetThemeAtBlock_0063a970.cpp	skip				NO_STRUCT
0063a9e0	CWorldMap	CWorldMap_SetThemeBlendAtBlock_0063a9e0.cpp	skip				NO_STRUCT
0063aa50	CWorldMap	CWorldMap_GetThemeAtBlock_0063aa50.cpp	skip				NO_STRUCT
0063aab0	CWorldMap	CWorldMap_GetThemeBlendAtBlock_0063aab0.cpp	skip				NO_STRUCT
00be5e50	CLandscapeBackgroundPatch	CLandscapeBackgroundPatch_CanRelocateData_00be5e50.cpp	applied	MATCH	MATCH	PASS	APPLIED
00be7d70	CLandscapeBackgroundPatch	CLandscapeBackgroundPatch_Load_00be7d70.cpp	skip				NO_STRUCT
00be8920	CLandscapeBackgroundPatch	CLandscapeBackgroundPatch_LoadCompressed_00be8920.cpp	skip				NO_STRUCT
00be8db0	CLandscapeBackgroundPatch	CLandscapeBackgroundPatch_OnPostParentRelocation_00be8db0.cpp	skip				NO_EXACT_MAP(+0x4 f unsigned long vs CLandscapeBackgroundTreeNode*)
00be8dc0	CLandscapeBackgroundPatch	CLandscapeBackgroundPatch_IsPatchCLandscapeBackgroundPatchEAEN_00be8dc0.cpp	applied	MATCH	MATCH	PASS	APPLIED
00692380	CCreatureActionBase	CCreatureActionBase_InitialiseActionPause_00692380.cpp	skip				VIRTUAL_THIS
00692450	CCreatureActionBase	CCreatureActionBase_ReinitialiseActionID_00692450.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED
00692460	CCreatureActionBase	CCreatureActionBase_GetAnimDelayTimeCCreatureActionBaseU_00692460.cpp	applied	MATCH	MATCH	PASS	APPLIED(test kept)
006924c0	CCreatureActionBase	CCreatureActionBase_GetAnimationTransitionOutTimeCCreatureActionBase_006924c0.cpp	skip				NO_STRUCT
006924d0	CCreatureActionBase	CCreatureActionBase_GetAnimExtraFlagsCCreatureActionBase_006924d0.cpp	applied	MATCH	MATCH	PASS	APPLIED(test kept)
006924e0	CCreatureActionBase	CCreatureActionBase_IsStrikeEvent_006924e0.cpp	skip				NO_STRUCT
006924f0	CCreatureActionBase	CCreatureActionBase_IsStrikeEventActiveCCreatureActionBa_006924f0.cpp	applied	MATCH	MATCH	PASS	APPLIED(test kept)
00692500	CCreatureActionBase	CCreatureActionBase_IsStrikeActionCCreatureActionBaseUBE_00692500.cpp	applied	MATCH	MATCH	PASS	APPLIED(test kept)
00692510	CCreatureActionBase	CCreatureActionBase_IsStrikeEventFinishedBeingActive_00692510.cpp	skip				NO_STRUCT
00692520	CCreatureActionBase	CCreatureActionBase_IsKnockdownStrike_00692520.cpp	skip				NO_STRUCT
00692530	CCreatureActionBase	CCreatureActionBase_IsVitalStrike_00692530.cpp	skip				NO_STRUCT
00692540	CCreatureActionBase	CCreatureActionBase_IsOverrideableByActionOfSamePriority_00692540.cpp	skip				NO_STRUCT
00692550	CCreatureActionBase	CCreatureActionBase_OnFrameUpdate_00692550.cpp	skip				NO_STRUCT
00692560	CCreatureActionBase	CCreatureActionBase_IsQueuable_00692560.cpp	skip				NO_STRUCT
00692570	CCreatureActionBase	CCreatureActionBase_IsActionReadyForInterruption_00692570.cpp	skip				NO_STRUCT
00692580	CCreatureActionBase	CCreatureActionBase_IsBlockable_00692580.cpp	skip				NO_STRUCT
00692590	CCreatureActionBase	CCreatureActionBase_GetWeaponTrailUsedInStrikeAction_00692590.cpp	applied	MATCH	MATCH	PASS	APPLIED
00692630	CCreatureActionBase	CCreatureActionBase_IsToEvadeAllHits_00692630.cpp	skip				NO_STRUCT
00692640	CCreatureActionBase	CCreatureActionBase_IsToCauseRecoil_00692640.cpp	skip				NO_STRUCT
00692650	CCreatureActionBase	CCreatureActionBase_IsAbleToBeAttacked_00692650.cpp	skip				NO_STRUCT
00692660	CCreatureActionBase	CCreatureActionBase_IsPlayHitResponse_00692660.cpp	skip				NO_STRUCT
00692670	CCreatureActionBase	CCreatureActionBase_IsPreventingLookTurning_00692670.cpp	skip				VTABLE_TYPED(vtbl)
00692680	CCreatureActionBase	CCreatureActionBase_IsUsingAnimationMovement_00692680.cpp	skip				NO_STRUCT
00692690	CCreatureActionBase	CCreatureActionBase_IsUsingForcedMovement_00692690.cpp	skip				NO_STRUCT
006926a0	CCreatureActionBase	CCreatureActionBase_IsMovementUsingPhysics_006926a0.cpp	skip				NO_STRUCT
006926b0	CCreatureActionBase	CCreatureActionBase_IsPartOfComboChain_006926b0.cpp	skip				NO_STRUCT
006926c0	CCreatureActionBase	CCreatureActionBase_IsBlockCounter_006926c0.cpp	skip				NO_STRUCT
006926d0	CCreatureActionBase	CCreatureActionBase_IsMeleeFlourish_006926d0.cpp	skip				NO_STRUCT
006926e0	CCreatureActionBase	CCreatureActionBase_IsActionWithStrikeEventHelperName_006926e0.cpp	skip				NO_STRUCT
006926f0	CCreatureActionBase	CCreatureActionBase_GetStrikeEventHelperNameCCreatureActionBaseUBEAV_006926f0.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED(test kept)
00692710	CCreatureActionBase	CCreatureActionBase_IsActionReadyForInterruptionByMovement_00692710.cpp	skip				NO_STRUCT
00692720	CCreatureActionBase	CCreatureActionBase_IsAffectedByHaste_00692720.cpp	skip				NO_STRUCT
00692730	CCreatureActionBase	CCreatureActionBase_IsAffectedByHeroStats_00692730.cpp	skip				NO_STRUCT
00692740	CCreatureActionBase	CCreatureActionBase_IsPhysicsPushableByHero_00692740.cpp	skip				NO_STRUCT
00692750	CCreatureActionBase	CCreatureActionBase_IsAlwaysPhysicsPushableBySelfAvoidance_00692750.cpp	skip				NO_STRUCT
00692760	CCreatureActionBase	CCreatureActionBase_IsAlwaysUseAnimationMovement_00692760.cpp	skip				NO_STRUCT
00692770	CCreatureActionBase	CCreatureActionBase_IsClearingMovementVector_00692770.cpp	skip				NO_STRUCT
00692780	CCreatureActionBase	CCreatureActionBase_IsToHaveEmptyHands_00692780.cpp	skip				NO_STRUCT
00692790	CCreatureActionBase	CCreatureActionBase_IsToReplaceItemIfRemoved_00692790.cpp	skip				NO_STRUCT
006927a0	CCreatureActionBase	CCreatureActionBase_IsAllowingAnimationMovementToMoveSpeakAndWaitCam_006927a0.cpp	skip				NO_STRUCT
006927b0	CCreatureActionBase	CCreatureActionBase_IsPreventingQuickAccessItemUsage_006927b0.cpp	skip				NO_STRUCT
006927c0	CCreatureActionBase	CCreatureActionBase_SetHitter_006927c0.cpp	skip				NO_STRUCT
006927d0	CCreatureActionBase	CCreatureActionBase_SetHitDirection_006927d0.cpp	skip				NO_STRUCT
006927e0	CCreatureActionBase	CCreatureActionBase_SetHitPosition_006927e0.cpp	skip				NO_STRUCT
006927f0	CCreatureActionBase	CCreatureActionBase_OnBlowBlocked_006927f0.cpp	skip				NO_STRUCT
00692800	CCreatureActionBase	CCreatureActionBase_OnFollowUpActionFailedToAdd_00692800.cpp	skip				NO_STRUCT
00692810	CCreatureActionBase	CCreatureActionBase_IsDecapitatingAttack_00692810.cpp	skip				NO_STRUCT
00692820	CCreatureActionBase	CCreatureActionBase_PreventSneaking_00692820.cpp	skip				NO_STRUCT
00692830	CCreatureActionBase	CCreatureActionBase_OnAnimationLoaded_00692830.cpp	skip				NO_STRUCT
00692840	CCreatureActionBase	CCreatureActionBase_WaitForMeshToLoad_00692840.cpp	skip				NO_STRUCT
00692850	CCreatureActionBase	CCreatureActionBase_IsPlayingAnimationCCreatureActionBaseUBENXZ_00692850.cpp	skip				NO_STRUCT
00692880	CCreatureActionBase	CCreatureActionBase_OverrideFaceWithDefault_00692880.cpp	skip				NO_EXACT_MAP(+0x74 f74)
00692890	CCreatureActionBase	CCreatureActionBase_AllowsCombinationAnims_00692890.cpp	skip				NO_EXACT_MAP(+0x74 f74)
006928b0	CCreatureActionBase	CCreatureActionBase_CanAnimationTransitionOut_006928b0.cpp	skip				NO_EXACT_MAP(+0x74 sub)
00692960	CCreatureActionBase	CCreatureActionBase_GetTotalTimeSecondsCCreatureActionBaseUBEMXZ_00692960.cpp	skip				VIRTUAL_THIS
00692980	CCreatureActionBase	CCreatureActionBase_GetThingManager_00692980.cpp	applied	RELOCATION_MATCH	RELOCATION_MATCH	PASS	APPLIED
006929a0	CCreatureActionBase	CCreatureActionBase_Update_006929a0.cpp	skip				VTABLE_TYPED(vtbl)
006929c0	CCreatureActionBase	CCreatureActionBase_GetAnimationTransitionInTime_006929c0.cpp	skip				NO_EXACT_MAP(+0x8 sub)
00692c10	CCreatureActionBase	CCreatureActionBase_GetWorldMap_00692c10.cpp	skip				NOT_GENUINE
