00528cf0	StdList_InitializeContainer_0x20_Variant1	Allocates 0x20, initializes doubly-linked list at offsets 8/0xc
00528d80	StdList_InitializeContainer_0x20_Variant2	Allocates 0x20, initializes doubly-linked list at offsets 8/0xc
00528dc0	StdList_InitializeContainer_0x24	Allocates 0x24, initializes doubly-linked list at offsets 8/0xc
00528e50	StdList_InitializeContainer_0x20_Variant3	Allocates 0x20, initializes doubly-linked list at offsets 8/0xc
005297a0	StubFunc_ReturnZero	Trivial stub returning zero; no callees or meaningful logic
00553490	Allocator_CreateSmall28Bytes	Allocates 0x1c (28) bytes, initializes output pointer; generic allocator wrapper.
00566b70	Allocator_CreateSmall28Bytes	Allocates 0x1c bytes; generic small heap allocation.
00566be0	Allocator_CreateSmall24Bytes	Allocates 0x18 bytes; generic small heap allocation.
00566ca0	Allocator_CreateSmall32Bytes	Allocates 0x20 bytes; generic small heap allocation.
00567ea0	Vector_ZeroInitialize	Zeroes 3 undefined4 values; minimal initializer for empty vector state.
0056a580	Alloc_LinkedListNode_0x20	malloc(0x20) initialization with linked list structure pattern (head/tail/prev/next pointers)
0056a5c0	Dealloc_LinkedListNode	Calls free and TreeNode_DestructWithCCharString; tree traversal cleanup pattern with refcount decrement
0056cf70	Alloc_LinkedListNode_0x34	malloc(0x34) initialization; generic list node allocator
0056cfa0	Alloc_LinkedListNode_0x20_Alt	malloc(0x20) initialization; similar pattern to 0056a580
0056d010	Alloc_LinkedListNode_0x18	malloc(0x18) initialization; variant sized allocator
0056d2c0	Alloc_Container_0x34	malloc(0x34) with doubly-linked container initialization (head/tail setup)
0056d350	Alloc_Container_0x20	malloc(0x20) with container initialization (head/tail/prev/next)
0056d390	Alloc_Container_0x18	malloc(0x18) with container initialization
0056ddc0	Alloc_Container_0x34_Alt	malloc(0x34) with container structure initialization
0059adcd	RBTree_GetMaxNode_Wrapper	Tiny fastcall wrapper: calls RBTree::GetMaxNode and stores result back; generic tree node accessor helper.
005b198d	RBTree_GetMaxNode_Wrapper	Identical to 0059adcd; instantiation template of fastcall RBTree max-node getter.
005b199e	RBTree_GetMaxNode_Wrapper	Same wrapper pattern; likely different template instantiation.
005b19af	RBTree_GetMaxNode_Wrapper	Identical wrapper; another template instance.
005b19c0	RBTree_GetMaxNode_Wrapper	Same fastcall wrapper over RBTree::GetMaxNode.
005ba88b	RBTree_GetMaxNode_Wrapper	RBTree::GetMaxNode wrapper; template instantiation.
005ba89c	RBTree_GetMaxNode_Wrapper	Same wrapper pattern.
005ba8ad	RBTree_GetMaxNode_Wrapper	Identical RBTree max-node accessor template.
005ba8be	RBTree_GetMaxNode_Wrapper	RBTree::GetMaxNode wrapper instantiation.
005cbfe9	RBTree_GetMaxNode_Wrapper	Fastcall RBTree::GetMaxNode wrapper; template instantiation.
005cc530	Math_DamageRoll	Takes int count and float multiplier, iterates count times multiplying by global float, applies ROUND and division—damage roll/calculation
005d839d	RBTree_Wrapper_GetMaxNode	Fastcall wrapper, calls RBTree::GetMaxNode, stores result back—thin adapter/thunk
005e0200	DoublyLinkedList_Init_24Byte	Fastcall, malloc(0x18), stores pointer in param and returns—circular doubly linked list init
005e0b00	DoublyLinkedList_Init_24Byte_WithSize	Fastcall, malloc(0x18), initializes param[0] and param[1], sets up circular pointers at offsets 8/12—list init
005e3080	DoublyLinkedList_Init_24Byte_WithSize	Identical to 005e0b00: malloc(0x18), circular list init with dual pointers
005e8e50	DoublyLinkedList_Init_24Byte	Fastcall, malloc(0x18)—circular list init
005e8ff0	DoublyLinkedList_Init_24Byte_WithSize	Fastcall, malloc(0x18), initializes circular pointers—doubly linked list init
005e9320	DoublyLinkedList_Init_24Byte_WithSize	Fastcall, malloc(0x18), circular pointers—list init pattern
005f82d9	RBTree_Wrapper_GetMaxNode	Fastcall wrapper: RBTree::GetMaxNode adapter/thunk
005f82ea	RBTree_Wrapper_GetMaxNode	Fastcall wrapper: RBTree::GetMaxNode thunk
005f8944	DoublyLinkedList_Init_12Byte	Fastcall, malloc(0xc), sets circular pointers—small doubly linked list init
005f8f50	LinkedList_InsertBefore_Wrapper	Thiscall, calls LinkedList_InsertNodeBefore with dereferenced param—list insert wrapper
005f8f6f	LuaClosure_Create_Wrapper	Thiscall, calls luaV_Cclosure with dereferenced params—Lua C closure wrapper
006152c0	DoublyLinkedList_Init_16Byte	Fastcall, malloc(0x10), circular pointers—doubly linked list init
00615340	DoublyLinkedList_Init_12Byte	Fastcall, malloc(0xc), circular pointers—small list init
006153a0	DoublyLinkedList_Init_12Byte	Fastcall, malloc(0xc), circular pointers—list init
00615400	DoublyLinkedList_Init_12Byte	Fastcall, malloc(0xc), circular pointers—list init
00615460	DoublyLinkedList_Init_12Byte	Fastcall, malloc(0xc), circular pointers—list init
006154c0	DoublyLinkedList_Init_12Byte	Fastcall, malloc(0xc), circular pointers—list init
00615580	DoublyLinkedList_Init_24Byte	Fastcall, malloc(0x18)—list init
006155b0	SomeClass_Init_108Byte	Fastcall, malloc(0x6c=108 bytes)—structure init of unknown type
00615650	SomeClass_Init_28Byte	Fastcall, malloc(0x1c=28 bytes)—structure init
00616790	LList_Init_0x10	Allocates 0x10 bytes, initializes doubly-linked list sentinel with self-pointers at +0, +4
006167f0	LList_Init_0xc	Allocates 0xc bytes, same doubly-linked list pattern with self-pointers
00616820	LList_Init_0xc_2	Allocates 0xc bytes, identical list node initialization
00616850	LList_Init_0xc_3	Allocates 0xc bytes, same pattern
00616880	LList_Init_0xc_4	Allocates 0xc bytes, identical pattern
006168b0	LList_Init_0xc_5	Allocates 0xc bytes, same doubly-linked list initialization
006168e0	LList_Init_0xc_6	Allocates 0xc bytes, doubly-linked list pattern
00616930	Container_Init_0x18	Allocates 0x18 bytes, stores pointer at [0], clears [1], links at +8 and +c
006169c0	Container_Init_0x6c	Allocates 0x6c bytes, standard container initialization pattern
00616a40	Container_Init_0x1c	Allocates 0x1c bytes, container pattern
00617140	Container_Init_0x18_2	Allocates 0x18 bytes, container initialization
00617270	Container_Init_0x1c_2	Allocates 0x1c bytes
00619e30	Container_Init_0x6c_2	Allocates 0x6c bytes
00623a80	Container_Init_0x18_3	Allocates 0x18 bytes, simple initialization
00624160	Container_Init_0x18_4	Allocates 0x18 bytes
00624520	Container_Init_0x18_5	Allocates 0x18 bytes
00630b60	Container_Init_0x18_6	Allocates 0x18 bytes
00630b90	Container_Init_0x18_7	Allocates 0x18 bytes
00630cc0	Container_Init_0x18_8	Allocates 0x18 bytes
00630d50	Container_Init_0x18_9	Allocates 0x18 bytes
00630f50	Container_Init_0x18_10	Allocates 0x18 bytes
006313e0	Container_Init_0x18_11	Allocates 0x18 bytes
0063ec80	Identity_Passthrough	Trivial fastcall identity function returning param_1 unchanged; no callees or strings.
0063f340	LDoubleLinkedList_Init_12byte	Fastcall malloc(0xc) and self-link pattern; initializes circular doubly-linked list node.
0063f450	LDoubleLinkedList_Init_12byte_Copy	Identical to 0063f340; malloc(0xc) self-link pattern for list initialization.
006579e0	Vector_InitWith_1_2_neg1	Fastcall; inserts three values (1, 2, -1) into vector with InsertMultipleAndGrow.
00657ac0	Vector_InitWith_2_3_1	Fastcall; inserts three values (2, 3, 1) into vector via InsertMultipleAndGrow.
00662020	Render_FetchOffsetMember	Member offset chain at +0xe0 and +0xfc suggests rendering/state accessor but no clear class.
00669510	LDoubleLinkedList_Init_16byte	Fastcall malloc(0x10) with self-link pattern; circular list initialization (larger node).
0066a1a0	LDoubleLinkedList_Init_16byte_Copy	Identical malloc(0x10) self-link; list node initialization variant.
00674e50	Vector_Cleanup_Free	Fastcall; frees contained vector pointer then deletes the container itself.
00674e80	Vector_Cleanup_Free_Copy	Identical to 00674e50; vector cleanup and deallocation.
0067aeb0	DoublyLinkedListHead_Init_0xC	Allocates 0xc bytes, sets *(ptr)=ptr and *(ptr+4)=ptr (doubly-linked list head initialization)
0067af60	VectorContainer_Init_0x18	Allocates 0x18 bytes and stores pointer (vector/container initialization without head pointer)
0067afd0	VectorContainer_Init_0x18_alt	Identical to 0067af60: allocates 0x18 bytes for generic container
0067b040	VectorContainer_Init_0x18_alt2	Identical pattern: 0x18 byte allocation for container initialization
0067b570	DoublyLinkedListHead_Init_0xC_alt	Allocates 0xc, initializes doubly-linked list head (ptr->next=ptr->prev=ptr)
0067b5f0	BinaryTreeNode_Init	Allocates 0x18, initializes tree node structure with head=ptr, capacity and end pointers, size=0
0067b680	BinaryTreeNode_Init_alt	Identical to 0067b5f0: tree node initialization with 0x18 allocation
0067b710	BinaryTreeNode_Init_alt2	Identical tree node initialization pattern
0067bc70	DoublyLinkedListHead_Init_0xC_alt2	Doubly-linked list head initialization (0xc allocation, prev/next=head)
0067bd30	BinaryTreeNode_Init_alt3	Tree node init pattern: 0x18 allocation with head/capacity/end/size setup
0067bdc0	BinaryTreeNode_Init_alt4	Tree node initialization
0067be50	BinaryTreeNode_Init_alt5	Tree node initialization
00685ba0	DoublyLinkedListHead_Init_0xC_alt3	Doubly-linked list head init (0xc alloc, head.next=head.prev=head)
006864c0	DoublyLinkedListHead_Init_0xC_alt4	Void fastcall doubly-linked list head initialization
00687480	DoublyLinkedListHead_Init_0x60	Allocates 0x60 bytes (larger list node), initializes head.next=head.prev=head
00687910	DoublyLinkedListHead_Init_0x60_alt	Allocates 0x60 bytes doubly-linked list head (larger node size)
006960a0	VectorContainer_Init_0x18_alt3	Allocates 0x18 bytes for container
006960d0	VectorContainer_Init_0x18_alt4	Allocates 0x18 bytes for container
00696590	BinaryTreeNode_Init_alt6	Tree node initialization (0x18 allocation)
006965d0	BinaryTreeNode_Init_alt7	Tree node initialization
00696de0	BinaryTreeNode_Init_alt8	Tree node initialization
00696e70	BinaryTreeNode_Init_alt9	Tree node initialization
006db170	ListNode_Init_16	Allocates 0x10 bytes, sets self-referential pointers at offsets 0 and 4 (classic doubly-linked list sentinel node init)
006db230	ListNode_Init_24	Allocates 0x18 bytes, initializes with self-referential pointers at +8 and +0xc (doubly-linked list node)
006db5a0	ListNode_Init_24	Allocates 0x18 bytes, identical pattern to 006db230
006db730	ListNode_Init_24	Allocates 0x18 bytes, identical pattern to 006db230
006db770	ListNode_Init_24	Allocates 0x18 bytes, identical pattern to 006db230
006dbc00	ListNode_Init_24_WithHeader	Allocates 0x18 bytes, stores in param_1[1] with offset pattern at +8/+0xc (list with header structure)
006dbc50	ListNode_Init_24_WithHeader	Allocates 0x18 bytes, stores in param_1[1], identical to 006dbc00
006dbfe0	ListNode_Init_24	Allocates 0x18 bytes, identical pattern to 006db230
006dc1b0	ListNode_Init_24	Allocates 0x18 bytes, identical pattern to 006db230
006e4b30	ListNode_Init_32	Allocates 0x20 bytes, sets self-referential pointers at offsets 0 and 4 (doubly-linked list node, larger size)
006e4e10	ListNode_Init_32	Allocates 0x20 bytes, identical to 006e4b30
006e6930	Allocator_AllocAndReturn_64	Allocates 0x40 bytes, stores pointer in param_1, simple allocation wrapper
006e6ae0	ListNode_Init_64	Allocates 0x40 bytes, initializes with self-referential pointers at +8/+0xc
006e7030	ListNode_Init_64	Allocates 0x40 bytes, initializes with self-referential pointers
006f09b0	ListNode_Init_12	Allocates 0xc bytes, sets self-referential pointers at offsets 0 and 4
006f0af0	Allocator_AllocAndReturn_32	Allocates 0x20 bytes, simple allocation wrapper
006f0b60	Allocator_AllocAndReturn_136	Allocates 0x88 bytes, simple allocation wrapper
006f0b90	Allocator_AllocAndReturn_24	Allocates 0x18 bytes, simple allocation wrapper
006f0c00	Allocator_AllocAndReturn_24	Allocates 0x18 bytes, simple allocation wrapper
006f18f0	ListNode_Init_12	Allocates 0xc bytes, sets self-referential pointers
006f1a50	ListNode_Init_32	Allocates 0x20 bytes, initializes with self-referential pointers
006f1ae0	ListNode_Init_136	Allocates 0x88 bytes, initializes with self-referential pointers
006f1b20	ListNode_Init_24	Allocates 0x18 bytes, initializes with self-referential pointers
006f1b60	ListNode_Init_24	Allocates 0x18 bytes, initializes with self-referential pointers
006f23a0	ListNode_Init_32	Allocates 0x20 bytes, initializes with self-referential pointers
006f8aa0	passthrough_identity	Returns param_1 unchanged; trivial pass-through function, likely an inlined identity or no-op wrapper.
00718e80	Vector_LinkedList_Initialize_0x10	malloc(0x10) with self-referential linked list pointers at +0 and +4.
00718ea0	Vector_LinkedList_Initialize_0x10_B	Identical to 00718e80; malloc(0x10) linked list init.
00719180	Vector_LinkedList_Initialize_0x10_C	Identical allocator; malloc(0x10) self-referential list.
00719690	Vector_LinkedList_Initialize_0x10_D	Identical allocator; malloc(0x10) linked list init.
0071f860	Container_AllocateBuffer_0x34	malloc(0x34) single pointer, no structure initialization; generic allocator.
007298e0	Vector_LinkedList_Initialize_0x1c	malloc(0x1c) with self-referential pointers; linked list allocator.
00729940	Vector_LinkedList_Initialize_0x1c_B	Identical to 007298e0.
0072d480	Vector_LinkedList_Initialize_0x1c_C	Identical allocator pattern.
0072d8f0	Vector_LinkedList_Initialize_0x1c_D	Identical allocator.
00737f50	Container_AllocateBuffer_0x24	malloc(0x24); simple allocator.
0073db00	Vector_LinkedList_Initialize_0x10_E	malloc(0x10) linked list.
00743200	Vector_LinkedList_Initialize_0x10_F	Identical allocator.
00755e50	Vector_LinkedList_Initialize_0x1c_E	malloc(0x1c) allocator.
00758ae0	LinkedListNode_InitializeEmpty	Allocates 0x4c bytes, sets first two dwords to point to self (circular list sentinel pattern).
00758d90	LinkedListNode_InitializeEmpty	Identical to 00758ae0; allocates 0x4c bytes with self-pointing links.
0075f780	LinkedListNode_CreateSmall	Allocates 0xc bytes (small node), initializes self-pointing circular links.
0075f830	LinkedListNode_Delete	Frees pointer dereference then deletes the node itself; cleanup helper.
007602f0	CSplineTrack_ValidateDistance	Loops through track points using _CIacos (arc cosine), accumulates distance; validates track.
007695f0	Allocator_CreateMedium	Allocates 0x20 bytes; generic medium-sized allocation helper.
00769f30	Vector_CreateInitialized	Initializes vector with malloc(0x20), sets up begin=end=capacity pointers.
0076acf0	Vector_CreateInitialized	Allocates 0x20 bytes, initializes vector state; identical to 00769f30.
0076c710	Vector_PushBack_RotationElement	Pushes element using Array_MoveBackwardCopy or Vector_InsertRange_Mixed; element size 0xc.
0076f9e0	LinkedListNode_CreateMedium	Allocates 0x24 bytes with self-pointing circular links; medium node creation.
0076fbf0	LinkedListNode_CreateMedium	Allocates 0x24 bytes; identical circular list initialization.
00771b30	Allocator_DeleteWithFreedBuffer	Frees *param then deletes param; cleanup for allocated buffer.
00776f30	Allocator_CreateLarge	Allocates 0x30 bytes; generic large-sized allocation.
00777520	Vector_CreateInitialized	Allocates 0x30 bytes, initializes vector pointers; third variant.
00777a00	Vector_CreateInitialized	Allocates 0x30 bytes; fourth vector initialization variant.
0077ffe0	LinkedListNode_CreateSmallSentinel	Allocates 0x14 bytes with self-pointing links; smallest node variant.
00780040	LinkedListNode_CreateSmallSentinel	Allocates 0x14 bytes; circular list creation, identical to 0077ffe0.
00782fb0	Vector_Reserve_0x20	malloc(0x20) initialization; fastcall vector constructor pattern; size unknown.
00783d50	Vector_Initialize_0x20	malloc(0x20), zero initialization, sets up size/begin/end pointers; vector constructor pattern.
00783fb0	Vector_Initialize_0x20_v2	Identical to 00783d50; malloc(0x20) vector initialization.
00784fb0	Vector_Initialize_DoublyLinked_0xc	malloc(0xc), sets pointer to self at +0 and +4; doubly-linked list node init.
00785d00	Vector_Initialize_DoublyLinked_0xc_v2	Identical to 00784fb0; doubly-linked list node initialization.
00792220	Vector_Initialize_DoublyLinked_0xc_v3	malloc(0xc) with self-pointers at +0/+4; doubly-linked list node.
007922a0	Vector_Reserve_0x2c	malloc(0x2c) single allocation; vector reserve pattern.
007926f0	Vector_Initialize_0x2c	malloc(0x2c) with size/begin/end pointer setup; vector initialization for larger element.
00792b30	Vector_Initialize_0x2c_v2	malloc(0x2c) vector init, identical to 007926f0.
007977e0	Vector_Reserve_0x2c_v2	malloc(0x2c) allocation; vector reserve.
00797ae0	Vector_Initialize_0x2c_v3	malloc(0x2c) vector initialization.
00797e30	Vector_Initialize_0x2c_v4	malloc(0x2c) vector init.
0079f0b0	Vector_Reserve_0x14	malloc(0x14) allocation; vector reserve.
0079f2a0	Vector_Initialize_0x14	malloc(0x14) with size/begin/end setup; vector initialization.
0079f410	Vector_Initialize_0x14_v2	malloc(0x14) vector init.
007a35b0	Vector_Initialize_DoublyLinked_0x10	malloc(0x10) with self-pointers; doubly-linked list node.
007a3c60	Vector_Initialize_DoublyLinked_0x10_v2	malloc(0x10) doubly-linked list node.
007a6170	Vector_Initialize_DoublyLinked_0xc_v4	malloc(0xc) doubly-linked list node.
007a6320	Vector_Initialize_DoublyLinked_0xc_v5	malloc(0xc) doubly-linked list node.
007acb50	Vector_Reserve_0x18	malloc(0x18) allocation; vector reserve.
007acb80	Vector_Reserve_0x20_v2	malloc(0x20) allocation; vector reserve.
007acde0	Vector_Initialize_0x18	malloc(0x18) vector initialization.
007b7c30	CTCInterface_AddHistoryNode	malloc(0x10) for doubly-linked node; __ftol2() conversion suggests frame/history tracking
007b7c80	CTCInterface_AddHistoryNode	Similar pattern to 007b7c30; malloc(0x10) + __ftol2 conversion; duplicate frame node insertion
0080eb40	std_vector_push_back_proxy	Thiscall on vector-like container, inserts element or reallocates; thin wrapper around Vector_InsertN.
00817710	std_list_Allocate_Node_24bytes	Allocates 0x18 bytes and returns via output param; wrapper for malloc(0x18).
00824b40	std_list_Allocate_Node_92bytes	Allocates 0x5c bytes, initializes self-referential bidirectional links; intrusive list node.
00824bc0	std_list_Allocate_Node_16bytes	Allocates 0x10 bytes, initializes self-referential prev/next; intrusive list node.
00824e80	std_list_Allocate_Node_24bytes	Allocates 0x18 bytes via malloc; list node allocator.
00824ef0	std_list_Allocate_Node_48bytes	Allocates 0x30 bytes via malloc; list node allocator.
008254a0	std_list_Allocate_Node_92bytes	Allocates 0x5c bytes, initializes self-referential links; identical to 0x00824b40.
00825540	std_list_Allocate_Node_16bytes	Allocates 0x10 bytes with self-referential links; list node allocator.
00827e20	std_list_Allocate_Node_12bytes	Allocates 0xc bytes, initializes self-referential links; intrusive list node.
00828c20	std_list_Allocate_Node_12bytes	Allocates 0xc bytes with prev/next self-references; list node allocator.
0082c570	std_list_Allocate_Node_24bytes	Allocates 0x18 bytes, initializes self-referential bidirectional links.
0082c900	std_list_Allocate_Node_24bytes	Allocates 0x18 bytes with intrusive list node initialization.
00835180	Allocate_SimpleBuffer	Allocates 0x14 bytes and stores pointer; minimal initialization, no clear subsystem
008368f0	CEntity_CallVTableSlot52	thiscall, indirect vtable call at offset 0x34 of vtable pointed to by *[param_1+0x98], likely a virtual method; caller is SetToKillOnLevelUnload
008697f0	Allocate_SimpleBuffer	Allocates 0x18 bytes and stores pointer; minimal initialization
0086c5c0	std_pair_insertion_sort_conditional_insert	fastcall comparing key param_3 vs *param_1, conditionally calls _Move_backward or pair_insertion_sort_shift
0086f600	Vector_PushBack_with_heap_maintain	Pushes 3-DWORD element, calls make_heap_Sift_3 to maintain heap property
0086fa00	std_pair_insertion_sort_conditional_insert_int	fastcall variant; compares int param_3 vs *param_1, conditionally moves or sorts pair
008702d0	NavigationData_Initialize	Initializes undefined4[3] with 0xffffffff, 0, 0; likely navigation state struct
008709c0	CWorldDriver_FindMeshVolumeWrapper	Wrapper function; calls CWorldDriver_FindClosestMeshVolume with masked local uint
00874ca0	List_NodeAllocator_Init_16	malloc(0x10); initializes self-referencing node pointers; doubly-linked list sentinel
00874d30	List_NodeAllocator_Init_16_v2	Identical to 0x00874ca0; allocates 0x10-byte node with self-referential next/prev
00876e10	Physics_AccumulateLightingContributions	Iterates linked list, accumulates lighting values from grid using distance weighting
00883280	List_NodeAllocator_Init_68	malloc(0x68); self-referencing node pointers; larger node for 0x68-byte element
00883300	List_NodeAllocator_Init_28	malloc(0x28); initializes node with self-referential pointers
00883340	List_NodeAllocator_Init_44	malloc(0x44); linked list node initialization
008833c0	List_NodeAllocator_Init_20	malloc(0x20); simpler node without self-referential next pointer setup
008833f0	List_NodeAllocator_Init_14	malloc(0x14); minimal node allocation
00883be0	List_NodeAllocator_Init_68_v2	malloc(0x68) with self-referential pointers; duplicate allocator
00883c60	List_NodeAllocator_Init_28_v2	malloc(0x28); duplicate node init
00883ca0	List_NodeAllocator_Init_44_v2	malloc(0x44); duplicate node init
00884180	List_NodeAllocator_Init_68_void	malloc(0x68) with void return; node init for linked list
008841a0	List_NodeAllocator_Init_28_void	malloc(0x28) returning void; node allocator
008841c0	List_NodeAllocator_Init_44_void	malloc(0x44) returning void; node allocator
008841e0	ListNode_Init_0x14	Allocates 0x14 bytes and initializes doubly-linked list with self-pointers
00884620	ListNode_Init_0x20	Allocates 0x20 bytes and initializes doubly-linked list with self-pointers
008aee40	Alloc_0x18	Minimal wrapper allocating 0x18 bytes via malloc
008aefe0	ListNode_Init_0x18_A	Allocates 0x18 bytes and initializes doubly-linked list
008afcc0	ListNode_Init_0x18_B	Allocates 0x18 bytes and initializes doubly-linked list
008b22d0	Alloc_0x18_B	Minimal wrapper allocating 0x18 bytes
008b2340	Alloc_0x18_C	Minimal wrapper allocating 0x18 bytes
008b23b0	Alloc_0x18_D	Minimal wrapper allocating 0x18 bytes
008b2790	ListNode_Init_0x18_C	Allocates 0x18 bytes and initializes doubly-linked list
008b2820	ListNode_Init_0x18_D	Allocates 0x18 bytes and initializes doubly-linked list
008b28b0	ListNode_Init_0x18_E	Allocates 0x18 bytes and initializes doubly-linked list
008b2c20	ListNode_Init_0x18_F	Allocates 0x18 bytes and initializes doubly-linked list
008b2cb0	ListNode_Init_0x18_G	Allocates 0x18 bytes and initializes doubly-linked list
008b2d40	ListNode_Init_0x18_H	Allocates 0x18 bytes and initializes doubly-linked list
008ebdb0	ListNode_Init_0x10_A	Allocates 0x10 bytes, initializes with self-pointers for doubly-linked list
008ebff0	ListNode_Init_0x10_B	Allocates 0x10 bytes, initializes with self-pointers
008f9f30	ListNode_Init_0xc_A	Allocates 0xc bytes, initializes self-pointing pointers
008fa040	ListNode_Init_0xc_B	Allocates 0xc bytes, initializes self-pointing pointers
008fbd20	ListNode_Init_0x10_C	Allocates 0x10 bytes, initializes self-pointing pointers
0090aec0	GameEntity_Initialize	Allocates multiple 0xc-byte lists and a complex data structure; no caller names to confirm exact role.
0094b730	GetTrue	No callees, returns constant 1; trivial predicate function.
00987670	Identity	No callees, returns param_1 unchanged; trivial pass-through function.
00987700	Identity	No callees, returns param_1 unchanged; trivial pass-through function.
00999f90	Allocator_Initialize	Fastcall allocates 0x14 bytes; minimal context, generic allocator init
009aa690	Allocator_InitCircularList	Allocates 0x10, self-referencing pointers at +0 and +4; circular doubly-linked list node init
009aa6c0	Allocator_Initialize	Allocates 0x28; opaque allocator init
009aa6f0	Allocator_Initialize	Allocates 0x28; variant allocator init
009aa720	Allocator_Initialize	Allocates 0x18; allocator init variant
009aa750	Allocator_Initialize	Allocates 0x14; allocator init variant
009ac290	LTextNode_Sentinel_Init	Allocates 0x10, initializes doubly-linked sentinel (both pointers self-ref). Generic linked list node initializer.
009b3430	LTextNode_Init_0x18	Allocates 0x18 bytes, minimal initialization. Generic node allocator for 24-byte structure.
009b3f00	LTextBinTree_Variant_Ctor	Allocates 0x18, initializes sentinel. Variant of LTextBinTree with smaller allocation than 0x28.
009b6f40	LTextBinTree_Variant2_Ctor	Allocates 0x18, initializes sentinel. Another LTextBinTree template variant.
009b8c00	Vector_InsertAt_Pair_Complex	Vector insertion with reallocation; complex pair handling with move/copy semantics, handles index < size or >= size cases
