00528590	Object_AllocAndStorePtr	low	malloc(0x20) stored to *param_1, no field init
00528c20	StdList_Construct	medium	malloc(0x10) self-linked sentinel node — std::list ctor
00528c60	StdTree_Construct	medium	malloc(0x28) header node: size=0, left=right=head — std::_Tree ctor
00528cf0	StdTree_Construct	medium	malloc(0x20) header node: size=0, left=right=head — std::_Tree ctor
00528d80	StdTree_Construct	medium	malloc(0x20) header node: size=0, left=right=head — std::_Tree ctor
00528dc0	StdTree_Construct	medium	malloc(0x24) header node: size=0, left=right=head — std::_Tree ctor
00528e50	StdTree_Construct	medium	malloc(0x20) header node: size=0, left=right=head — std::_Tree ctor
005297a0	Stub_ReturnZero	low	3-byte function returning constant 0
00553490	Object_AllocAndStorePtr	low	malloc(0x1c) stored to *param_1, no field init
00566b70	Object_AllocAndStorePtr	low	malloc(0x1c) stored to *param_1, no field init
00566be0	Object_AllocAndStorePtr	low	malloc(0x18) stored to *param_1, no field init
00566ca0	Object_AllocAndStorePtr	low	malloc(0x20) stored to *param_1, no field init
00567ea0	StdVector_Construct	medium	zeroes three consecutive pointer fields (begin/end/cap) — std::vector default ctor
0056a580	StdTree_Construct	medium	malloc(0x20) header node: size=0, left=right=head — std::_Tree ctor
0056a5c0	StdTree_Destruct	medium	if size!=0 calls TreeNode_DestructWithCCharString to free nodes then free(head) — std::_Tree (map<CCharString,..>) dtor
0056cf70	Object_AllocAndStorePtr	low	malloc(0x34) stored to *param_1, no field init
0056cfa0	Object_AllocAndStorePtr	low	malloc(0x20) stored to *param_1, no field init
0056d010	Object_AllocAndStorePtr	low	malloc(0x18) stored to *param_1, no field init
0056d2c0	StdTree_Construct	medium	malloc(0x34) header node: size=0, left=right=head — std::_Tree ctor
0056d350	StdTree_Construct	medium	malloc(0x20) header node: size=0, left=right=head — std::_Tree ctor
0056d390	StdTree_Construct	medium	malloc(0x18) header node: size=0, left=right=head — std::_Tree ctor
0056ddc0	StdTree_Construct	medium	malloc(0x34) header node: size=0, left=right=head — std::_Tree ctor
0059adcd	RBTree_Iterator_SetToMaxNode	medium	calls RBTree::GetMaxNode(*param_1) and stores back — rightmost-node iterator step
005b198d	RBTree_Iterator_SetToMaxNode	medium	calls RBTree::GetMaxNode(*param_1) and stores back — rightmost-node iterator step
005b199e	RBTree_Iterator_SetToMaxNode	medium	calls RBTree::GetMaxNode(*param_1) and stores back — rightmost-node iterator step
005b19af	RBTree_Iterator_SetToMaxNode	medium	calls RBTree::GetMaxNode(*param_1) and stores back — rightmost-node iterator step
005b19c0	RBTree_Iterator_SetToMaxNode	medium	calls RBTree::GetMaxNode(*param_1) and stores back — rightmost-node iterator step
005ba88b	RBTree_Iterator_SetToMaxNode	medium	calls RBTree::GetMaxNode(*param_1) and stores back — rightmost-node iterator step
005ba89c	RBTree_Iterator_SetToMaxNode	medium	calls RBTree::GetMaxNode(*param_1) and stores back — rightmost-node iterator step
005ba8ad	RBTree_Iterator_SetToMaxNode	medium	calls RBTree::GetMaxNode(*param_1) and stores back — rightmost-node iterator step
005ba8be	RBTree_Iterator_SetToMaxNode	medium	calls RBTree::GetMaxNode(*param_1) and stores back — rightmost-node iterator step
005cbfe9	RBTree_Iterator_SetToMaxNode	medium	calls RBTree::GetMaxNode(*param_1) and stores back — rightmost-node iterator step
005cc530	Math_RoundToDecimalPlaces	medium	builds 10^param_1 by repeated multiply of a constant, then ROUND(x*10^n)/10^n — decimal-place rounding
005d839d	RBTree_Iterator_SetToMaxNode	medium	calls RBTree::GetMaxNode(*param_1) and stores back — rightmost-node iterator step
005e0200	Object_AllocAndStorePtr	low	malloc(0x18) stored to *param_1, no field init
005e0b00	StdTree_Construct	medium	malloc(0x18) header node: size=0, left=right=head — std::_Tree ctor
005e3080	StdTree_Construct	medium	malloc(0x18) header node: size=0, left=right=head — std::_Tree ctor
005e8e50	Object_AllocAndStorePtr	low	malloc(0x18) stored to *param_1, no field init
005e8ff0	StdTree_Construct	medium	malloc(0x18) header node: size=0, left=right=head — std::_Tree ctor
005e9320	StdTree_Construct	medium	malloc(0x18) header node: size=0, left=right=head — std::_Tree ctor
005f82d9	RBTree_Iterator_SetToMaxNode	medium	calls RBTree::GetMaxNode(*param_1) and stores back — rightmost-node iterator step
005f82ea	RBTree_Iterator_SetToMaxNode	medium	calls RBTree::GetMaxNode(*param_1) and stores back — rightmost-node iterator step
005f8944	StdList_Construct	medium	malloc(0xc) self-linked next/prev sentinel node — std::list ctor
005f8f50	LinkedList_PushBack	medium	thiscall calling LinkedList_InsertNodeBefore(&param_2,*param_1,param_2) — insert before head = append
